length,width,depth,volume,crease_depth,surface_area,crease_volume
158,49.2405350899307,23.8646176970125,78634,12.0711275311956,16682.6666666667,0.251813022229229
152,49.8135157263109,24.384808308315,82921,11.6906466218034,17705.3333333333,0.335841203777813
167,51.7982703236975,25.1033561358536,92816,11.7354746060161,18684,0.500648414985591
156,49.720897769369,27.6568176330579,90281,13.8186427851267,18814.6666666667,0.333417817767076
161,48.933503677919,24.481694961003,82357,11.5153840492203,17314.6666666667,0.333980582524272
158,48.4806128372785,25.7370804441006,78366,13.1005281043637,18073.3333333333,0.251883975543865
155,50.1676581121326,24.1718085845456,81186,12.6496231820415,17853.3333333333,0.500287315040942
153,49.0524958409803,22.4745067576695,76555,9.85219360790156,17113.3333333333,0.336038521884975
164,51.4010976510285,24.098861148115,86371,11.2981520418186,17872,0.502769656870288
143,46.7909304329567,26.504115127029,73292,14.5766557066652,16844,0.503386514148104
151,45.8274412820446,20.7240417493636,66637,8.74535403857608,15641.3333333333,0.518299656881433
160,50.6267687866475,23.532597350574,84665,11.3233192724372,17218.6666666667,1
150,51.3396061461416,24.4589317403317,81161,11.6761781535931,17733.3333333333,0.50025071034598
163,51.3605995274418,22.7416944595175,85012,10.4432520706731,17761.3333333333,0.500393700787402
135,49.375983432455,24.2810903747329,73609,11.0534998157677,17240,1
107,72.5630958380535,22.9163414226023,70036,12.3260897878915,16728,0.504668383773342
83,95.7034529227001,24.5864332998175,73158,13.5386881912898,17329.3333333333,0.500416204217536
61,116.996826898209,24.1845658614231,60677,13.2801610567364,15953.3333333333,1
