length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.5584,1.2338060018758,0.853535514504132,3.69458406999941,0.510869171500956,2.018132224512,0.456031710346519,13.8059451733333,5.26539943590483e-06,309.840112057777,304.201202822005,301.714008507139
4.4696,1.51009241196405,0.871523330072455,2.95981885915629,0.522575273681825,2.475795451904,0.431916229178187,15.8327953066667,1.29688281162463e-05,237.971811363446,196.403010558954,318.699310734937
4.7952,1.21447525112819,0.801710917430576,3.94837193721772,0.522795496507436,1.983120870912,0.373288664161084,14.7743940266667,2.5934336e-05,308.218763895064,363.657625611383,358.090523892972
4.7064,1.37440745262582,0.810769146264274,3.42431204880938,0.520923332958434,2.204314822656,0.409785460374583,14.90172928,1.29688531420403e-05,312.475751800085,296.753306037931,411.425502376582
4.3512,1.38521554783602,0.884399715102682,3.14117178860535,0.500584480026964,2.294047625216,0.49546254575162,15.8433092266667,1.30565087244095e-05,231.430869584878,199.890329655422,414.767251514877
4.7064,1.35742677828507,0.891755604739406,3.46714833926137,0.488646880328008,2.31891865344,0.454830787874987,16.4285841066667,1.2970072180963e-05,307.122497595455,359.37298409645,466.463115395799
4.8544,1.38415778272079,0.88466390537729,3.50711462276928,0.490193370802823,2.462257728512,0.476894573658598,16.4414344533333,1.29684909104264e-05,311.380240151675,288.357899726143,511.208184116284
4.3808,1.28867043771747,0.930029297497512,3.39947272148138,0.482896852428221,2.113285303296,0.500554427599642,15.5874705066667,6.49049449928944e-06,303.845450528951,357.260241525736,569.540941557645
1.8352,0.838517258145021,0.774678366788185,2.18862519784012,0.895225045334959,0.586271599616,0.0761237628252291,6.35391232,0,287.103574904876,307.604238562959,724.734005840191
1.7168,4.51176536545469,0.684994473069118,0.380516241634606,0.25946400074678,1.672946212352,0.444079057264242,15.2860714666667,2.5934336e-05,246.307768630916,217.213866021735,884.139140815156
1.2728,1.36763647126188,0.759231263802148,0.930656666991063,0.717947801952694,0.60206561024,0.0921621017062848,5.58405973333333,0,281.539525164503,324.282945047128,913.339943090877
