length,width,depth,volume,crease_depth,surface_area,crease_volume
144,43.3095750248798,23.0722025059045,63925,11.7714026177448,12957.3333333333,1
142,45.3244277697561,25.2417107090516,66786,12.0142516426514,15358.6666666667,0.500224265530388
162,45.1158744067567,24.8693904226061,75671,12.2162982951693,15554.6666666667,1
142,45.7481544843816,24.2508835380534,72443,11.3417708639028,16613.3333333333,0.503884572697003
141,46.6553612793431,22.1442384367684,64469,11.7785808358759,13884,0.500878293601004
133,44.700761117833,20.2726132701979,54707,10.3405872155245,12528,1
150,44.2801025450082,23.1860595928677,65213,11.7212180948227,15162.6666666667,0.500109265734266
135,42.8872147144461,29.4903373237151,71141,14.5079159237842,17094.6666666667,0.25466476913346
141,45.0862074915699,22.8386725244735,60985,12.9619776316157,13536,0.336595215905561
148,46.9756541207181,23.6604984248347,73067,12.6542972708148,15861.3333333333,0.251262862488307
151,44.2857852504266,24.2642416191534,69702,12.3617485829595,16262.6666666667,0.252536011361331
120,41.5574380279037,24.3725043934202,55626,12.1895564899539,14552,0.333769976421273
137,47.3516532841666,23.739228369383,65946,13.3830756606286,14952,0.256501300260052
133,41.9989426529537,23.4158002416327,56278,11.8006431343352,14837.3333333333,0.230018529956763
146,50.5853663985862,22.6191994764021,67757,12.3251287260489,16025.3333333333,0.204130295933575
104,51.6886668502602,27.9004876603423,57483,14.5943355843112,15445.3333333333,1
