length,width,depth,volume,crease_depth,surface_area,crease_volume
150,50.0980145356694,17.0174153646501,63154,6.76473353886306,13766.6666666667,0.103078024337867
135,54.8645656403915,19.0146289045054,61084,8.95425680551053,14726.6666666667,0.503521126760563
145,53.9553878161421,23.0151425861063,74316,12.8568893339041,15841.3333333333,0.202247619047619
135,49.6345432957315,23.1110954522904,61701,12.3199986469207,14325.3333333333,1
134,51.8536899038698,23.9285087683011,72964,11.7422979614935,15949.3333333333,0.334044216961683
139,46.9677114883207,23.4925544868515,62643,12.086141798327,15154.6666666667,0.340555877990585
142,50.5050094068711,23.5494276036196,77072,10.9077310107895,16346.6666666667,0.50027149321267
151,50.3710042727719,25.9323359150315,81467,12.9209240314766,17340,0.334145579506404
140,51.2282365490211,24.5757528525893,67602,13.1759070265203,15948,1
146,48.898826529731,25.0330403114559,77223,13.4493321114976,17113.3333333333,0.500090025207058
143,50.4054698541801,23.9931023186534,71065,12.4028737824911,16368,0.334058181115299
125,46.7418329903876,22.9046098695133,52890,12.910245529835,12752,1
142,52.4494529271329,26.3161885129883,77798,13.6449450801662,17797.3333333333,1
137,48.7744211455125,23.6498524565772,63672,12.8907385949108,14772,0.333692206471679
149,54.0208975719416,24.511496092424,78271,12.3849490674731,17736,0.50300681544835
142,50.5776680230226,24.3804758702256,65086,13.7055053810839,15488,1
133,53.650140185729,23.9872700339816,70550,11.8173574024527,16844,1
138,51.730329554106,24.3949405038765,71260,13.4776628003518,16242.6666666667,0.334584310659369
131,50.8865426421992,22.9379238770709,60220,12.4360898681457,14510.6666666667,1
143,49.7897033992722,22.619630163766,64130,12.0631898049642,15221.3333333333,1
124,52.4612308826795,22.3376723618342,61874,11.3004623961131,15096,0.502629601803156
132,53.5807252909645,23.5668823115137,69232,12.1843257857543,16577.3333333333,0.251530443414957
128,53.0872247143253,19.125816660176,52507,10.2083756995629,13656,0.50498110614909
144,54.0962892202488,24.1504637181496,76257,12.7627986178827,17284,0.337895282529808
122,58.2371632629219,25.3691492796869,71538,12.8733215096549,17214.6666666667,0.500087351502446
