length,width,depth,volume,crease_depth,surface_area,crease_volume
165,44.3843101988163,30.0916353396139,88561,17.1884489125145,19825.3333333333,0.253065297975478
139,42.9042460734789,33.9591393041019,80570,17.7430212892975,17890.6666666667,1
157,42.5779559598119,31.1093060533859,89182,17.3291810993244,18510.6666666667,1
148,38.3900635018398,20.1950006197797,68111,9.08124866035821,16417.3333333333,0.425831702544031
161,40.1845065136161,31.1039707272277,86484,16.368561500127,18540,0.349080515558432
156,41.996581819084,31.4171428473569,84446,17.156139972447,18553.3333333333,1
138,41.3596559874978,26.3040395393056,57514,15.1930043341456,13836,0.200829660357791
125,41.9312156630412,26.4013768889171,55190,15.1758667985759,14309.3333333333,0.169212491513917
126,40.3289476612799,26.5845300612531,52293,14.6665155177525,13692,1
87,62.6392379397888,26.8317734777042,52822,16.5432727633359,15168,0.500086865879083
