length,width,depth,volume,crease_depth,surface_area,crease_volume
141,43.4302172562587,27.3952508413547,71796,14.4308635812277,15614.6666666667,0.500104690117253
151,44.5584681484776,25.165286276168,70246,13.3768004281171,14889.3333333333,0.256680369989722
147,45.9774792467991,29.4076976215063,80402,15.719656683482,17818.6666666667,0.500150285542531
158,45.5487287187591,26.3208546120422,74904,14.2827399463834,15902.6666666667,0.338747884940778
145,46.1417215642054,30.2082702786907,82635,15.6960499019942,18306.6666666667,0.500145011600928
157,43.9080892600421,25.391675555529,70453,14.1096695478749,15345.3333333333,0.504909365558912
148,45.4822047000299,24.9300015542732,66896,14.8677659341319,15098.6666666667,0.253167764825139
132,42.1492942648882,26.5572202565331,59575,15.6739130142046,15240,0.261502556123583
130,57.4854973507547,25.0326762701348,70769,15.6138083972574,17696,0.335747237420878
49,25.7132278871821,19.1511809082702,20735,1.42638547044137,5620,1
92,70.1992227213814,27.4541972116726,63866,16.2705145077298,17317.3333333333,0.375274933636708
99,67.8447609638451,22.2581532849038,55595,13.2873226193353,15914.6666666667,0.442438138912773
53,30.3385447903053,24.4246620427326,24169,1.15470053837925,6645.33333333333,0.517241379310345
