length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.44,1.24347188631991,0.680355875894462,3.57064767514795,0.501994448327297,1.499341767168,0.361529200598857,11.5746577066667,1.29899917807393e-05,317.321519381454,350.141144725235,204.235708231713
4.3808,1.32484884644946,0.788315727101784,3.30664136647767,0.502770886448649,1.834309650944,0.418013811728688,14.1540727466667,5.22266220860992e-06,319.658079658405,306.118808941423,266.508179337452
4.9136,1.30830917618156,0.753782047188208,3.7556871796473,0.486142298768549,1.9522071424,0.403157987899499,14.21481984,8.67278702132945e-06,307.402975755563,373.818332779807,313.16967120558
4.6176,1.39346507830748,0.833704266802013,3.31375365761487,0.496360382344963,2.250866955776,0.456997256466476,16.14237184,1.29687131820782e-05,309.721618601007,313.393301148737,379.479300849166
4.8544,1.35271451276957,0.74212493314054,3.58863600129565,0.504871399056114,2.074850617344,0.387408798175004,14.7498615466667,6.50782169719626e-06,293.82574346538,387.229558608448,429.753740765279
4.7952,1.36384965317547,0.858110908300179,3.51593006519104,0.526607964304656,2.433055666176,0.436084485102102,16.72764672,1.29719688767123e-05,303.630191012194,329.863349535261,494.735364969728
4.884,1.36141777324683,0.766127833108795,3.58743663846272,0.541842557210259,2.206182094848,0.383714962674039,14.74402048,1.29691039761123e-05,279.988127145343,399.835943010298,547.006430149998
4.2032,1.3052319078645,0.765508359166578,3.22027064667526,0.478039687571461,1.659382554624,0.431985056296881,13.43328512,2.5934336e-05,237.880985871468,136.906398474619,571.971227181795
4.588,1.40587093117041,0.754694857017049,3.26345747555958,0.479125234937848,1.965278047744,0.421177034304633,14.46364928,8.66341274437628e-06,197.349569141847,182.861887858114,615.851040525739
4.6176,1.33588213133146,0.75211663198571,3.45659238319003,0.513389444718088,1.881769485824,0.405391598693335,13.6505728,1.29712476501494e-05,268.277691258149,410.469976157334,664.899226836092
4.292,1.40088716819324,0.81073796052781,3.06377279872975,0.498565976146805,1.962217796096,0.437321071879504,14.9356074666667,2.5934336e-05,247.489512430446,160.693950648286,685.51314415617
4.7952,1.45857147026904,0.78969587441605,3.28760029778692,0.493692165225706,2.147829838848,0.43485808807768,16.01970944,8.69880853333334e-06,201.526576348137,207.697046535777,731.938829723007
3.9368,1.22168590005331,0.727770851544769,3.22243221422807,0.521884804077505,1.566407960064,0.371694395841779,12.1797922133333,1.29700938050542e-05,291.218132750542,369.227818341363,731.837646318648
4.144,1.5443361988792,0.901304019783504,2.68335353597715,0.48889732453453,2.23930024192,0.461729397750518,17.08161536,2.5934336e-05,255.504522554867,191.901939892293,797.94044820198
4.2624,1.5961696099516,0.817030913194969,2.67039290400301,0.482046106360351,2.164401879552,0.467928836647829,17.06058752,1.32144233220339e-05,206.330589405323,243.940711983417,844.393651820698
1.924,0.805469244314708,0.708831348609444,2.38866972709422,0.898857454371885,0.580980995072,0.078161046844834,5.7651328,2.5934336e-05,272.880446428571,373.663883928571,844.567589285714
2.7528,2.0383202296697,0.826126708381599,1.35052380873739,0.477472620270726,1.800698751488,0.422725407668862,14.4157525333333,2.5934336e-05,260.608831535437,241.369204844958,920.623219506575
3.1968,2.0955650342084,0.608866846236981,1.52550741581141,0.440530032655342,1.59846279936,0.295735202542429,13.82230016,1.31086280145455e-05,220.737644806438,304.762793263458,953.254405036181
1.4208,0.861150379950712,0.792966639548471,1.64988605135531,0.861218632236715,0.572863547904,0.0679397474902442,5.91933696,0,271.454231188142,381.691859639153,1024.71733674291
