length,width,depth,volume,crease_depth,surface_area,crease_volume
141,40.9234915280705,23.5268593295687,60342,11.8607762963112,12981.3333333333,1
147,42.0344580946652,25.1890387230672,68943,13.106414810316,15630.6666666667,0.5001233349778
141,41.2328512317659,21.5347859554258,59006,10.022725484667,12482.6666666667,0.334389140271493
148,43.2107404179031,22.3753409291185,69060,10.5081844331657,14689.3333333333,1
160,47.0123241902873,22.8333880607469,73420,11.6943667322855,15654.6666666667,0.333485470865662
159,49.1211367146941,24.5559601524514,80459,12.9298429901676,18381.3333333333,0.500094948727687
145,41.4305055936003,26.3618052375182,72021,14.7429085898011,16448,0.500132450331126
163,42.1341050656934,23.3640547160401,70788,12.2092080412099,15932,0.250208507089241
169,46.3666463598075,24.1143315458177,76955,13.4808824079988,17066.6666666667,0.250778008298755
161,44.1713155103371,22.1603890841948,66221,12.5600333088224,14616,1
158,47.3390528531872,25.7560699189973,82490,13.0774729759321,19118.6666666667,1
136,38.9159699877447,24.7412547125526,56122,13.0979925946339,14384,0.17970623501199
161,46.5726799716862,22.5928197506329,72755,12.2832609119869,16654.6666666667,0.503052984045696
168,46.2737220363306,22.9523176317614,73158,11.9397838087587,15782.6666666667,0.504444864762625
139,43.2600623932904,25.8038288037693,62011,14.0726932947549,16520,0.3770060510392
155,46.9905499813156,27.0174597406729,83768,13.2432400609349,19060,0.500092472720547
183,43.2533557563036,22.564969075411,75398,11.6215755161201,16702.6666666667,0.340084576007122
155,41.6461007488465,21.5331708351826,61302,11.3636235808038,13278.6666666667,1
151,43.3155724369804,24.6651802415577,70543,12.7206070536153,17810.6666666667,0.500099940035978
131,44.3014614940244,26.1791932986375,65029,14.1978042205953,15938.6666666667,0.333662307755572
149,46.7263839534178,22.0685287544343,64732,11.5547742272057,15380,0.502426006792819
136,49.4985528917225,25.7234237881222,68229,13.6821615051138,17433.3333333333,0.251367721766315
160,54.5939627619152,18.8998401856614,71308,8.76866027102764,16574.6666666667,0.200970017636684
45,28.944124050913,20.3225447230259,20272,1.15470053837925,5290.66666666667,0.355555555555556
91,43.5740720161127,28.0454431948482,40425,14.7077687435516,12640,0.516469038208169
59,32.0657304186288,22.8021140854522,28223,1.62191070472025,7222.66666666667,0
