length,width,depth,volume,crease_depth,surface_area,crease_volume
142,37.5830053936694,24.1423367066332,58591,13.4557997651106,12385.3333333333,1
138,37.7834664507921,26.7205306141099,64359,14.6052396359835,14145.3333333333,1
148,38.7229193460877,25.4223587710885,69030,13.6383916480539,13468,1
150,46.014695933246,23.8386764051331,71138,13.6933151801108,15508,0.501371365880417
152,47.1506259642942,27.1754771168238,76816,16.6082252107265,16844,0.511908219575951
156,44.3133538262708,23.815322440467,68835,13.3717558649503,15404,1
148,44.316150673676,28.279097006009,72836,16.4374643776479,16958.6666666667,0.33370257546386
112,48.192771613802,31.2094249037273,69425,17.360270806628,17081.3333333333,0.337403951701427
141,44.8250586145461,23.9768977211001,63042,13.5106233405137,14530.6666666667,1
125,44.0745980842286,26.2262870500236,51966,15.7937333116607,14448,0.413126593033135
130,41.7180720431767,24.5000872929747,56239,13.569612896694,13534.6666666667,0.500133333333333
143,44.7259608371935,23.3555819045769,61093,13.3861894263162,14581.3333333333,0.334582708645677
140,44.9462338447959,28.4408321493103,76443,15.8286133883022,17781.3333333333,1
63,31.2044418886922,25.3692196523404,24834,1.42638547044137,6721.33333333333,0
