length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.7952,1.41963882358311,0.832185881948847,3.37776054045712,0.537022673554014,2.480541435392,0.406921092428982,15.4963498666667,2.5934336e-05,291.93669430301,236.019038757096,295.129800202829
4.9728,1.52687838721308,0.787386620887587,3.25684091257363,0.460107688303584,2.412100722688,0.459223222915678,16.5021815466667,1.29728445655917e-05,282.00447282971,250.41281207664,403.608487624454
4.8248,1.50136441548958,0.780404336353474,3.21361020031016,0.507638371717009,2.30011625984,0.378784921134865,15.86550528,6.53446756615916e-06,285.308670650581,189.222584282332,461.615571090315
4.588,1.52096584793906,0.740917724383242,3.01650428654715,0.523329222605095,2.244798321152,0.343317502166689,15.9402709333333,6.5741930931677e-06,279.988874383354,251.907806416581,516.445036218908
4.884,1.4910087361607,0.781438624852978,3.27563473073682,0.457085172873822,2.188183665664,0.434591460677923,16.121344,8.66724799562244e-06,280.015715741816,187.243226586389,565.670644985422
4.6472,1.4827739108721,0.815652084598601,3.1341258204811,0.487476667560262,2.268787581952,0.409988935705618,16.08279296,2.5934336e-05,280.826478589881,253.5890240278,620.132804462632
4.1144,1.28156565426481,0.709600317107125,3.21044808458157,0.579556573341995,1.803966477824,0.311435433470048,12.5477794133333,1.29762106555091e-05,283.885478514642,192.01567015052,681.441625095243
4.0848,1.09858079305059,0.471680337337259,3.71825178979978,0.6503856565842,1.198477535232,0.155897203305224,9.64126464,2.5934336e-05,351.99272884657,114.336658731876,881.229409218784
3.848,1.14230325444019,0.567279486068507,3.36863261576349,0.64992785669169,1.308179776512,0.211498758727379,9.96252330666667,4.73800369230769e-06,293.834780540026,96.1158360096745,934.434875698822
1.184,3.169102525669,0.517205591476406,0.373607351106464,0.326135861929442,1.38463419904,0.135775833591539,11.7604036266667,3.59263529004329e-06,246.766587988461,310.353602337867,913.848694316436
3.7,1.37121969657959,0.724954529426331,2.69832763431665,0.513403977194236,1.537983927808,0.386479798269708,12.0220834133333,2.5934336e-05,347.867055629563,166.728597204189,999.863025479318
