length,width,depth,volume,crease_depth,surface_area,crease_volume
144,42.8835930607834,26.2562274580659,69683,13.2427614955723,15098.6666666667,1
143,39.0398361907708,24.2343975224522,56491,12.2251835399644,12722.6666666667,1
141,41.0707558573135,26.459206145149,69404,12.8543226318767,14716,0.333737741381053
141,42.5853316096873,26.3682243306623,66511,13.4696432690342,15010.6666666667,0.500214822771214
145,41.3311698150603,27.8099816716707,73542,13.6751461898148,15396,1
154,40.79572460776,25.5216310163338,69890,13.6691561604057,15125.3333333333,0.500990099009901
162,40.4951822182289,29.6318675261281,79919,14.3553509792149,17874.6666666667,0.500233208955224
145,41.742849046247,27.2413027739945,70423,14.0147464104055,15298.6666666667,1
139,43.2633599637304,24.9401255565746,60064,13.2019197490203,14521.3333333333,0.501770076392771
131,41.4044913534343,27.5881516687816,64733,13.9270201754804,14694.6666666667,1
164,42.0647024543386,26.8428765880689,78319,14.3420061883902,16398.6666666667,1
144,41.3595201562646,25.8694579601769,63280,14.2216125919227,14942.6666666667,1
134,38.4903383365533,28.672053258736,59461,15.6496872195589,14341.3333333333,0.177602658947143
141,44.016218902428,29.1059967894523,76480,15.6237217837366,17422.6666666667,1
151,43.4832274489475,26.5140460879446,71562,14.0092921424812,16244,0.500527426160338
152,44.5788643282918,25.1739413601865,71575,13.3980678305123,16461.3333333333,0.336323479442745
130,41.6402243746446,30.7803661647999,65891,18.2688583680224,16836,0.345096534969953
153,45.0002302735704,25.4499687194391,73142,14.7701073896459,17021.3333333333,1
54,30.6039155467532,25.3491171979138,23353,2.22803805452514,5301.33333333333,1
151,41.0624495678423,24.9038582440333,61736,13.440262563213,13701.3333333333,0.500485554746298
153,45.2336458564398,25.9627597837781,72715,14.3485060434945,16600,0.336164189667374
141,42.1725383478107,30.8857366316813,72428,15.5104655729371,17333.3333333333,0.345267694347754
166,42.9695601809034,25.5469409754374,76879,13.4884651239944,15944,0.33788914198937
60,32.9879738942274,29.2813678869901,28194,1.42638547044137,6678.66666666667,1
127,42.2415579173196,33.344976478416,77157,14.9954027963377,17729.3333333333,0.500268769037807
150,40.8291223575103,24.5706619458797,65149,13.4426566570058,14809.3333333333,0.349266887024324
54,32.5654778956963,27.5528299039837,25930,2.56296469473929,6404,0.392156862745098
102,42.4707005426162,29.1818788540782,50740,14.1870100952255,16002.6666666667,0.28903785488959
65,33.3827237727401,26.2254374245318,28632,2.40370085030933,8260,0
