Measurement number,length,width,depth,ratio,circularity,volume,crease_depth,surface_area,x,y,z,geometry_ratio,grain_count,Plant number,Plant section,Number of slices,Resolution,RIL ID
1571,4.6175999999999995,1.24309882184489,0.929947428281765,3.7145880269977303,0.47264752817538497,2.190050937856,0.5078217431844321,16.25568853333329,266.249413826587,325.2362574899939,823.2413981987412,0.3904929006987754,10,BD_01305,all,1223,29.6,41
1571,4.0847999999999995,1.2242458172299397,0.7785995703634451,3.33658481206213,0.4751165472259581,1.491587400704,0.44971292829071,12.12254976,247.260510484404,267.8478805160481,754.8591934883941,0.39468004654673894,10,BD_01305,all,1223,29.6,41
1571,3.7,1.24116398362602,0.7814807559119457,2.9810726453651797,0.464649363960395,1.43131600384,0.44920565723784706,12.537265493333297,278.40798724360394,302.49443719649196,689.5460107810571,0.32194740834721275,10,BD_01305,all,1223,29.6,41
1571,3.7296,1.19373685077388,0.7869020898130928,3.12430666572968,0.45275564173419297,1.356184232448,0.4341288593254751,11.99638272,242.65779358613997,157.499971315472,592.1426100119111,0.33020386668579893,10,BD_01305,all,1223,29.6,41
1571,2.5751999999999997,1.85412144301775,0.7942204949400439,1.38890578591693,0.413762203072328,1.3699034961919998,0.4896808737947412,13.289594880000001,258.43169512702997,349.3701109386239,287.5544762953896,0.13520816353525802,10,BD_01305,all,1223,29.6,41
1573,4.0847999999999995,1.1907375295358604,0.76522643460198,3.4304789247654095,0.5018103299960709,1.5681455605760004,0.429519604471925,12.2019882666667,343.08126881222495,240.798729864717,1150.336798742569,0.4096057198989364,12,BD_01306,all,1324,29.6,42
1573,4.6472,1.3388112694410101,0.762533652249618,3.47113899178659,0.5244148080518349,2.031021589504,0.413146036166803,14.2194926933333,337.23243609060995,185.296268866359,1093.468674208433,0.49101234739376615,12,BD_01306,all,1324,29.6,42
1573,4.469600000000001,1.24878644152116,0.915582035111586,3.5791548109343,0.4958763752753181,2.1951081333759994,0.5088549769871961,15.225324373333299,335.352004347775,247.48230762869105,1027.044152664861,0.3729537017754257,12,BD_01306,all,1324,29.6,42
1573,4.6472,1.2873823647928702,0.9409749114003411,3.60980554580434,0.4752194693729201,2.2958889630719996,0.5198899030351141,15.809431040000002,342.72639985541093,178.470986252782,970.9444310135681,0.3806564045641477,12,BD_01306,all,1324,29.6,42
1573,4.7064,1.2862291969140798,0.962814432582423,3.6590679260676,0.5278086573988692,2.53067250688,0.5069197493823648,16.3514820266667,325.47078234847993,244.58091987948103,915.079098907375,0.3790674024628497,12,BD_01306,all,1324,29.6,42
1573,4.499200000000001,1.29128237553425,1.00716743545828,3.48428824341268,0.4587108253388001,2.3851290132479996,0.5510350830487251,16.460125866666697,335.387867387215,171.09255493818398,855.0851733492871,0.32595920392454064,12,BD_01306,all,1324,29.6,42
1573,4.7952,1.33234440025119,0.9571981471685732,3.5990694291175496,0.47880496556435215,2.552898232832,0.54926681132894,16.7918984533333,314.898178530431,242.77565346363696,805.9909734584829,0.38695782920748006,12,BD_01306,all,1324,29.6,42
1573,4.5287999999999995,1.2766492733579498,1.01607265233627,3.5474112542186003,0.46939932833153697,2.465292045824,0.5380304907989429,16.936756906666698,338.114549911108,177.36914968598404,744.2507479849551,0.32947841226751,12,BD_01306,all,1324,29.6,42
1573,4.6175999999999995,1.3099871364856501,0.9043057326928511,3.52492010905373,0.492435560194785,2.3308225136639993,0.5184745217160038,15.14354944,312.2984066582099,248.740202950798,690.700559228321,0.39177788362045474,12,BD_01306,all,1324,29.6,42
1573,4.5287999999999995,1.2896512302841596,0.9093147109168559,3.5116470977987695,0.5118997382094211,2.2889385610240005,0.46886047444259005,16.261529599999996,338.874619019024,196.07808835359603,628.9148578179742,0.3782903053789457,12,BD_01306,all,1324,29.6,42
1573,4.4104,1.2126432896733499,0.803476411251467,3.63701348744363,0.459028192571136,1.754354093056,0.4893813398049951,12.848010239999999,309.75720663453905,258.620613192206,567.4540622497101,0.4376551408519207,12,BD_01306,all,1324,29.6,42
1573,3.5519999999999996,1.6723681004556001,0.763499635730449,2.1239343174701406,0.4612455961261979,1.816492762112,0.472445152924723,15.211305813333299,341.19031438279893,189.70172182404795,229.9879594337101,0.28825085439307746,12,BD_01306,all,1324,29.6,42
1575,4.44,1.2943335811629,0.816405897801247,3.43033671119842,0.550132641215592,2.0819566254079995,0.38042357356390505,13.99402752,334.28286703704606,317.323488377887,1162.374880238629,0.4199795016066375,16,BD_01307,all,1122,29.6,43
1575,4.6472,1.2957134402423898,0.7997614857874438,3.5865955045821303,0.531122869198349,2.11377805568,0.3808628745256781,14.3783697066667,350.81856327832696,371.6987792159989,1107.872807768052,0.4676486197887037,16,BD_01307,all,1122,29.6,43
1575,4.7064,1.3538714774873597,0.7934615259026376,3.4762531586340595,0.544005604918346,2.268813516288,0.356627299529725,15.5384055466667,350.29481361241,315.379371049052,1050.36653805478,0.47406898943081555,16,BD_01307,all,1122,29.6,43
1575,4.7952,1.28011288056466,0.867133548929524,3.7459196550579406,0.551241581676278,2.348691271168,0.39830064296168105,15.543078399999997,349.67578370857893,378.64996742599106,997.0933741243261,0.44874409735044063,16,BD_01307,all,1122,29.6,43
1575,4.7952,1.3399021810073,0.8695861224792649,3.57876871011218,0.5300954342669381,2.42122960896,0.41288769199612707,15.824617813333301,361.77280419880003,316.21831619537295,939.879527963642,0.43662165236635864,16,BD_01307,all,1122,29.6,43
1575,4.4104,1.2663029362633003,0.6900587851278018,3.48289486954404,0.5457043820562459,1.8661310812160001,0.31283290483441006,12.6646007466667,325.966854744566,136.14406025904694,919.575427101137,0.5232113568392202,16,BD_01307,all,1122,29.6,43
1575,4.4104,1.2146292741483797,0.8062401155441471,3.63106677392761,0.547480730506454,2.084472256,0.38758200074580806,14.7837397333333,365.4582519440119,168.32951788491403,860.983893019527,0.4353676919752189,16,BD_01307,all,1122,29.6,43
1575,4.7064,1.32585780591905,0.8524986337145882,3.5497019205145,0.523568953145677,2.3428819799039995,0.42098618924546916,15.877187413333301,377.056786105669,319.301807635683,827.5068159479671,0.43551211641480936,16,BD_01307,all,1122,29.6,43
1575,4.824799999999999,1.35965675445314,0.7572349788437439,3.54854266284329,0.5230245472516469,2.1627161477120005,0.3387992201438739,15.315276800000001,357.10501007290895,377.685245587107,769.9048944470261,0.5244423723793445,16,BD_01307,all,1122,29.6,43
1575,4.2623999999999995,1.3810181282487404,0.799703758629528,3.08641857251007,0.533365827572321,2.14969711104,0.341572952945764,15.3479867733333,355.911955603812,167.37560622511796,750.4602959759462,0.39035958961220946,16,BD_01307,all,1122,29.6,43
1575,4.736000000000001,1.30259447410826,0.7949220460170439,3.6358207363364,0.54152920708771,2.270602985472,0.374929958559691,15.457798826666702,385.32243695175396,323.25461440058496,714.9230123499171,0.4857844618432637,16,BD_01307,all,1122,29.6,43
1575,4.736000000000001,1.39225420912487,0.6886401248997019,3.4016776311108394,0.5157842104210831,2.0692228664320003,0.305506266041574,13.69963776,307.569666737689,119.338426059383,702.752477406561,0.5719408250670159,16,BD_01307,all,1122,29.6,43
1575,4.499200000000001,1.2939007650198697,0.7595911037075429,3.47723729797076,0.5128627406722418,1.9117236439039995,0.382465461391339,14.46715392,361.522397373633,378.9569552595169,653.34865832257594,0.4732491042294764,16,BD_01307,all,1122,29.6,43
1575,4.499200000000001,1.4261002962175398,0.7759448824961431,3.1548973181853204,0.5407891618717949,2.2939179535360004,0.339357229360484,16.163399679999998,335.71550349911297,161.370306723497,643.838554716306,0.44396741054565225,16,BD_01307,all,1122,29.6,43
1575,4.5287999999999995,1.34289048536131,0.772757003271205,3.3724269025418794,0.5214725697881658,2.0834348825600006,0.390741826247884,15.003363839999999,394.23281259724894,326.26943424410297,607.2243992860061,0.4610950575515401,16,BD_01307,all,1122,29.6,43
1575,4.499200000000001,1.4508020211715602,0.7847350225941001,3.1011812324101906,0.525634327324445,2.28144353792,0.35831657944315204,16.371341653333296,304.6988711932611,159.02538394207102,536.1833671103838,0.43457083487169923,16,BD_01307,all,1122,29.6,43
1577,5.032,1.4210758924528297,0.8076567326446511,3.5409790755894,0.522769835077446,2.5909957724160004,0.35509394713218995,17.622498133333295,248.243423686739,386.865200592569,1051.362965691967,0.5090795367324876,3,BD_01308,all,1016,29.6,44
1577,4.943200000000001,1.3560081490932803,0.647092447040982,3.6454058209792795,0.5728989525906102,2.1535094584320005,0.23569913237449505,13.746366293333299,325.563953418356,129.68005828727001,1028.2827511241721,0.6652132696828541,3,BD_01308,all,1016,29.6,44
1577,4.3808,1.31820131166531,0.745192404718417,3.3233163715075107,0.5230975354880171,1.786279260672,0.34021804192158595,14.0898210133333,260.755978221416,372.21630490018185,923.457248936804,0.46054470283175464,3,BD_01308,all,1016,29.6,44
1579,4.5287999999999995,1.36637137569063,0.878622735365938,3.31447224420295,0.520706084005705,2.292102550016,0.46502460654617,15.99517696,353.3606431246541,255.73788483950196,1238.014406431319,0.3838967546573892,12,BD_01309,all,915,29.6,45
1579,4.0552,1.31611562761643,0.625838785184528,3.0811882443370306,0.5081715063444061,1.4639673328639997,0.33118202631155397,11.3632110933333,287.255965561835,360.66984357561705,1139.652114234195,0.5159831468615261,12,BD_01309,all,915,29.6,45
1579,4.143999999999999,1.3154828617078203,0.814248292782236,3.1501740696340703,0.487627506495038,1.891546730496,0.468478348418276,14.0162235733333,378.05903887022697,237.35922396654598,1128.952442970425,0.3680356422672349,12,BD_01309,all,915,29.6,45
1579,4.3216,1.4072017851623095,0.69141325307018,3.07105920811601,0.529545478719343,1.8728221399040001,0.3342594044440299,13.458985813333301,238.164441797989,357.814952779239,1087.993544457725,0.49016068050379363,12,BD_01309,all,915,29.6,45
1579,4.292,1.2042880737782102,0.743972436361358,3.5639313329199807,0.53268395400628,1.6493459665920003,0.384595155809556,12.4543223466667,348.60927402236007,171.67229586301198,1075.349881138092,0.46200233777552774,12,BD_01309,all,915,29.6,45
1579,3.6111999999999997,1.06705576220489,0.787935827477686,3.38426549755757,0.4811345960698621,1.200137332736,0.44100403644126096,10.6237320533333,368.623411703691,215.43156279712997,1002.432029320391,0.33043572246259584,12,BD_01309,all,915,29.6,45
1579,4.6175999999999995,1.4578436933143595,0.7646940056402931,3.167417756221891,0.5185335312347499,2.117253256704,0.37755555932623797,15.434434560000001,231.84364741045601,336.443762555735,980.6640006230782,0.4706080250590143,12,BD_01309,all,915,29.6,45
1579,4.6472,1.3214525057383302,0.711619259723562,3.51673630328735,0.48798542056687805,1.74291705088,0.413613121447757,13.204315306666699,356.031351833941,118.83367308980002,958.1572335390001,0.5397596844753206,12,BD_01309,all,915,29.6,45
1579,4.6175999999999995,1.4001683792891897,0.7273763866863949,3.29788907412992,0.5098843269948911,2.049383099392,0.37092495628894007,14.853832533333303,288.46512363645604,325.182430209309,927.92227598613,0.5099211397383591,12,BD_01309,all,915,29.6,45
1579,4.3512,1.5405882881778,0.878464261435012,2.8243756189699303,0.5004371221511189,2.391171713536,0.4469223052006841,17.42273365333329,234.93694211559503,298.55142568952607,763.6205242189642,0.33803555357993925,12,BD_01309,all,915,29.6,45
1579,4.5287999999999995,1.4773737856698697,0.7208489768439771,3.06543952784876,0.4875162167758771,2.015564725248,0.38927948282754904,15.5792930133333,299.559432821225,271.203633649862,721.3764302785901,0.4935356082504655,12,BD_01309,all,915,29.6,45
1579,3.256,1.6689896547291598,0.849711889959542,1.95088087620793,0.47494012453475803,1.752331214848,0.43641013637678905,14.9776631466667,248.87374200805098,250.98776047833303,647.57099351139,0.19029925607356854,12,BD_01309,all,915,29.6,45
1581,4.499200000000001,1.4882821805560902,0.7965545614516187,3.02308262423654,0.49912874757165704,2.242075215872,0.41562070231120807,15.912233813333302,352.80113820385895,157.11877110997997,1207.790210118583,0.42202147529142836,20,BD_01310,all,1016,29.6,46
1581,4.44,1.4987216053253496,0.821370397970714,2.9625248506617305,0.508123956718413,2.3445936460800003,0.41188592847522104,16.633021440000004,286.03080581826197,138.836048891101,1155.8542012703801,0.39302642648518754,20,BD_01310,all,1016,29.6,46
1581,4.0552,1.2191394472250396,0.6612549883839158,3.32628068858759,0.550949107811637,1.298039451136,0.2958599999495191,10.601536000000001,336.057561287487,360.97994046073,1148.914938605284,0.487890139181708,20,BD_01310,all,1016,29.6,46
1581,4.0847999999999995,1.3374958601216,0.7228378150285841,3.05406552782049,0.4897872718506381,1.6726609346560004,0.369618144966427,12.964831573333301,338.24203051352004,300.5363588439589,1101.515517500175,0.42360425219772097,20,BD_01310,all,1016,29.6,46
1581,4.6175999999999995,1.4637631450718198,0.7525807328372318,3.15460873266721,0.485519228911974,2.1033005839360004,0.405581399523091,15.4017245866667,350.579943527207,169.25148888423104,1107.136057762823,0.48069989910395167,20,BD_01310,all,1016,29.6,46
1581,4.6175999999999995,1.5699321568751599,0.83978124981982,2.94127359566353,0.466790228930487,2.379215984639999,0.448681544704004,17.72296448,285.01494440810995,155.969446261173,1056.921361414385,0.4023467709681231,20,BD_01310,all,1016,29.6,46
1581,4.2623999999999995,1.39206835358052,0.8014427996909069,3.06191861127849,0.518031677276615,2.040539490816,0.397942649442558,14.5606109866667,339.005452396385,293.48546663108,1006.852387361989,0.3879661973601934,20,BD_01310,all,1016,29.6,46
1581,4.7064,1.4951975823975499,0.7579548801029959,3.147677641675491,0.478833532685889,2.128197546496001,0.40556850909765513,15.554760533333301,346.32430324522596,191.702750460035,1000.681683808717,0.4885008036489522,20,BD_01310,all,1016,29.6,46
