length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.8248,1.41973930511339,0.672165393206792,3.39837037871868,0.568635080190887,2.1707039232,0.308549543463044,14.2311748266667,8.66676157490994e-06,213.909916367981,354.080704898447,270.570573476703
4.9432,1.46423158727428,0.734530363862814,3.3759686944071,0.541251746853421,2.318322163712,0.356163946940849,15.3281271466667,1.29889249932886e-05,232.926492303562,309.418885358869,326.610893592268
4.9136,1.49254358046215,0.775118664801752,3.29209817677722,0.552009054341774,2.464228738048,0.343966839069209,16.41222912,6.4873396964665e-06,195.131775032099,355.324791092214,384.452735271212
4.9136,1.4667037061878,0.771679291677647,3.35009721409324,0.542491975529702,2.480956384768,0.372653678047979,16.2813892266667,2.5934336e-05,225.169543083533,301.22894954162,437.002947848175
4.884,1.45949445478282,0.706329709802741,3.34636420439623,0.586167712141196,2.381342600192,0.283776277725563,15.6143394133333,8.64997853353384e-06,180.082747054083,346.126178911372,491.042691294025
4.7952,1.45147700657216,0.767381101123909,3.30366928190234,0.564626843091045,2.384739998208,0.358254704918597,15.6575633066667,2.5934336e-05,225.513175209074,299.57225974139,546.726708209629
4.7064,1.41971721271781,0.686910218385287,3.31502637133659,0.549386047641849,2.124852017152,0.317255968152971,13.8515054933333,1.29703176643187e-05,309.435263389152,210.137516477079,577.385417175218
4.9136,1.46819565292547,0.75196217870284,3.34669292216562,0.520409489553612,2.354474628096,0.353767838702732,16.0185412266667,1.29768994581614e-05,176.041041570286,346.511708853788,594.886524353975
4.6472,1.4389258547874,0.74179572340474,3.22963131459377,0.561388162344179,2.23631779328,0.337605147059555,15.6645725866667,2.5934336e-05,313.869117476516,169.791882175577,637.685840194828
4.6176,1.46965905418906,0.776636637819012,3.14195322162522,0.521022837694515,2.261966851584,0.390972502451651,15.4356027733333,2.5934336e-05,225.336406058313,301.349453674085,646.934211582339
5.2688,1.46387772609375,0.725134240983775,3.5992077111928,0.541186433717589,2.40126017024,0.348024591673402,14.82813184,1.29725263338843e-05,277.514677610973,220.466551463441,680.408359434064
4.0848,1.36941403528073,0.733659821440445,2.98288165212401,0.527157241300721,1.853993811968,0.370098177437449,13.3001088,2.5934336e-05,174.072403760072,341.376874440466,704.469575313339
4.588,1.51148765419773,0.841247053572257,3.03542009573027,0.54840202653617,2.5084986496,0.388371164728448,17.03605504,1.29720928644132e-05,301.234489532179,177.57503230809,744.25715171879
4.4696,1.35517229468874,0.688003717979877,3.29817840692102,0.520258576057168,1.939706792448,0.355140380353829,14.0244010666667,2.5934336e-05,223.842017301084,303.490727741901,744.858409209418
4.4104,1.50456909813857,0.914365445077731,2.9313376204898,0.536323853715278,2.616567027712,0.429306674985234,18.2358101333333,8.64717533388781e-06,288.998909725251,190.185743170915,851.473357649764
5.5056,1.53128273467194,0.707319202165117,3.59541701564311,0.509437778468904,2.635473158656,0.330125219233019,15.9227477333333,2.5934336e-05,239.048543116088,244.602532941026,880.051829838321
4.1736,1.49512574672278,0.981168024213164,2.79147089075836,0.549510638903951,2.7237536384,0.442579089275899,19.0535594666667,2.5934336e-05,271.152144727446,212.908193287313,955.024575101166
5.328,1.47706392660422,0.633304863623818,3.6071559964565,0.538308256806364,2.316247416832,0.289410660174186,14.8585053866667,1.29741943711731e-05,208.56022841787,268.468323815922,982.367036166163
1.7464,0.820012347128104,0.768394810459801,2.12972402929827,0.916320688203257,0.696881542656,0.0420655975217617,6.73942272,2.5934336e-05,182.774923684015,352.502494229767,1189.30734867098
