length,width,depth,volume,crease_depth,surface_area,crease_volume
163,47.9641657132904,22.7082903110403,83700,10.4239710629407,16242.6666666667,0.334180970544607
167,49.4672833538609,24.8152149953653,89392,12.0325657750287,17494.6666666667,0.500838926174497
166,50.4237696102079,26.1864413784376,95018,11.6205013199057,18732,0.250144815601467
166,49.5508008847231,26.070246340461,95663,12.5896512854047,18582.6666666667,1
165,49.307245094014,23.8624901960386,91822,9.58703640964741,17821.3333333333,0.333533834586466
162,49.0363853571676,25.9250372001321,91953,12.1031994904931,17870.6666666667,1
159,47.9634193485745,23.2064262968002,81932,10.718107032195,15809.3333333333,0.50012144765606
166,49.6012044907254,25.4041276588797,90786,11.9516161723896,18282.6666666667,0.500375234521576
157,48.6123599590338,25.0606663312412,86230,11.4055792925525,17878.6666666667,1
156,49.6506437226035,26.2377242506423,87219,13.2085304882315,17617.3333333333,1
178,49.4553285842483,24.497778411614,92590,11.7575875565338,16924,0.500206611570248
138,46.2639876784031,24.7858047783934,71488,12.5033168053192,15180,1
155,51.0637721012747,28.4205085666303,96725,13.1206474570422,19444,0.500189897455374
151,45.7828477935385,23.2433688506715,74793,11.9979858227645,16006.6666666667,1
149,50.8300370992761,30.8907244958693,100892,14.5036038846363,20813.3333333333,0.333425746234174
186,51.7325248199978,23.8959189920648,101621,11.1528790281425,18173.3333333333,1
141,50.5110049568508,33.1475683855799,105025,14.9519962593209,21746.6666666667,1
180,49.9008083312237,21.3954345818857,89312,9.77738716804682,16958.6666666667,0.500270929287456
59,27.7031198354089,25.9592841371554,26871,1.42113505141087,7692,1
