length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.3216,1.25051988436598,0.807890062141044,3.45584268913171,0.558052066397876,1.979360392192,0.423358377607415,12.8772155733333,2.5934336e-05,253.524619375803,326.234938811876,233.20632320956
4.1144,1.34887943934747,0.830784489597183,3.05023553623915,0.550698634485693,2.009496090624,0.421373644932958,13.8842154666667,1.29704400585415e-05,301.572995715244,343.165182489288,291.360358267513
4.6176,1.38334704147594,0.767944017703457,3.33799101856127,0.529563904145409,2.205404064768,0.393077578326758,13.9987003733333,8.66689435967406e-06,249.476385916222,293.134193381471,331.203271632523
3.8184,1.39875562084036,0.832295150121446,2.72985498189165,0.554507724002916,1.865119642112,0.399739589434905,13.6494045866667,8.65248117216117e-06,296.834429534868,331.697907251616,395.01757630536
4.2624,1.38545173034858,0.798792896824422,3.07654168429785,0.524346516224907,2.060431126528,0.398914730357324,13.8164590933333,2.5934336e-05,243.346213875743,272.567918638606,434.1411489276
3.9072,1.3758298516943,0.939101640488392,2.83988604781934,0.514691311775318,2.180481167872,0.511769229241534,14.7323383466667,2.5934336e-05,294.132794937974,316.102394233857,494.558095555265
4.292,1.33850728950375,0.784989914753259,3.20655706073237,0.519894900277586,2.0429773184,0.411013128653743,13.7089834666667,1.29703816723668e-05,244.483198984449,266.239593779752,535.901859727071
3.9072,1.25871414807806,0.76898795629126,3.1041201896125,0.518709220645004,1.63075104768,0.40507777060537,12.6856285866667,1.30231574991364e-05,286.385941475827,298.49947519084,607.592589058524
4.292,1.48957288151827,0.723735651302572,2.8813628747224,0.533520341010061,2.028298484224,0.369202641386783,13.7685623466667,2.5934336e-05,161.483998005345,169.844122799166,663.992021378614
4.2328,1.32570808142054,0.708129129071163,3.19285977005165,0.587226062294258,1.887345368064,0.322894433197421,12.7335253333333,2.5934336e-05,205.544658806717,172.270577404018,714.791601396103
4.0552,1.23617436658053,0.704095940922192,3.2804433659447,0.51151568121331,1.53959185664,0.386769566288378,11.7627400533333,2.5934336e-05,233.862814789859,196.691973384991,809.486010275415
3.8776,1.53358343769064,0.797226451702297,2.52845714468534,0.540186161590618,2.121636159488,0.403539944009839,14.47065856,2.5934336e-05,289.685923137101,342.582510267944,918.513213866614
