length,width,depth,volume,crease_depth,surface_area,crease_volume
129,36.8601112562721,21.1210548860415,45858,8.76563468879278,11454.6666666667,0.322689075630252
142,38.6193940960376,23.3495012557512,60819,10.3577055648628,13709.3333333333,0.500889415950193
145,42.7007762231685,25.6821247219261,67384,14.1526713461782,15380,0.500188075982697
158,43.5508240553728,25.5680925195202,80084,12.7425954601404,16729.3333333333,1
150,42.7403875978157,26.2731680737178,76709,12.9726289838104,17278.6666666667,0.202776492364646
154,42.5227883197804,27.8134182293982,79540,14.3050005764898,17333.3333333333,0.336019571161318
152,44.1729347010379,28.7723133609607,81640,15.4464386049245,17624,0.337043242380724
153,42.1286386922525,27.4279769717735,78568,14.5508581326934,16816,0.253390377784953
159,43.2959087957129,28.3801221953162,85542,14.5368073321011,18514.6666666667,0.254802137492779
153,42.0743486944979,29.0561648070384,72448,14.684209776607,16840,0.151455506060292
157,45.6496111292341,27.8462572619405,81188,14.5439839420874,18468,0.335380255077941
147,36.6159895339824,20.938982190919,51761,10.734802154333,13820,0.102289740202554
