length,width,depth,volume,crease_depth,surface_area,crease_volume
165,43.5286196158909,22.4679023372121,75743,10.2257478238936,15129.3333333333,0.500697593303104
152,41.9982132038214,22.386924326416,71976,9.97093577514929,16634.6666666667,0.500333000333
123,42.5963219954538,20.6699313617511,51574,9.98498972052633,11797.3333333333,1
165,45.7291420653942,24.6301614822704,80724,12.5236761015672,16421.3333333333,1
148,44.3689055866286,22.0825987687103,64879,10.5149598626583,13936,0.501471129091578
157,46.1069097565027,27.1101168228021,85411,13.2706341009576,18750.6666666667,0.339161051417471
139,44.5006172732408,23.947187766407,69166,10.8299377225827,15534.6666666667,0.506948831332912
175,45.9458425552084,25.3707922973126,87527,12.9215714867402,17633.3333333333,1
156,44.9888504582523,23.2263956730597,71644,11.0093356947941,16229.3333333333,0.500588789448893
149,45.1139046069914,28.0803211925148,82867,14.2205852103239,18964,0.500085455477696
154,44.3328358035514,24.4234582349128,77638,11.5477848131873,17540,0.501226692836114
128,49.1253670992234,20.0240517736695,60847,9.79265033702135,13393.3333333333,0.336032909114282
162,44.2348150640042,25.2620390228789,77707,14.1836451045061,16305.3333333333,0.336625776644894
151,46.5733818371488,22.0435189904141,71251,9.3754020425583,16046.6666666667,0.503628117913832
166,45.8869971201322,25.8583773051719,83096,12.7680257422736,19084,0.20274714644999
127,43.2405116114017,20.7074634634973,52095,9.8326197352595,12253.3333333333,0.341238471673254
145,46.2399736863743,21.6828392209346,51369,11.9972980102303,13182.6666666667,0.368656984041599
162,46.2368061143702,23.4955228322483,73206,13.3781230037465,16894.6666666667,0.503130726939524
147,46.8205472376435,25.0374042188184,74681,13.242559409947,16749.3333333333,0.500462641684016
144,43.8372536804192,24.9642100860595,65489,13.9240817419787,17329.3333333333,0.251993000194439
153,47.9609598472118,22.9466781251071,75048,11.8005876601679,16156,0.34131694220715
163,47.6175429178643,27.159283970405,85609,15.995842193947,19008,0.256262894193929
127,56.2124743563577,25.1638659292354,63721,15.7296177147464,16638.6666666667,1
