length,width,depth,volume,crease_depth,surface_area,crease_volume
145,45.3906926307641,27.1155070905339,77274,13.2525977990117,15085.3333333333,1
150,47.1888812378772,27.9700502339009,87246,14.0678361077968,15881.3333333333,0.500088511240928
146,48.0227940003934,29.2622728149821,88687,14.8027240277134,17230.6666666667,1
156,44.9674154989194,29.2736646082714,91308,14.3150037516155,16745.3333333333,1
135,46.7515278338835,24.7329904038668,69269,12.4718473835878,13420,0.500647836227002
142,46.4775606536598,30.5121144459698,89744,13.6823956639174,17586.6666666667,1
151,48.0002048853344,25.8126897277769,83902,12.6972290241215,16025.3333333333,0.334935897435897
130,46.2300117735434,31.8212931740151,84312,16.6838860785556,16501.3333333333,1
142,43.6283768395976,27.6512762449066,76616,14.3606481372327,14464,1
136,48.4489662452004,29.6305015330981,85831,15.4413964249345,17077.3333333333,0.335440703861756
146,45.2626706009268,28.5612681871552,84532,14.7413604001795,16138.6666666667,0.333649468892261
126,39.2318565193426,30.0732951730852,64657,16.5174272824509,14034.6666666667,0.50041333700744
137,47.095023314824,27.2257300989312,79259,14.5715471394831,15558.6666666667,0.500105596620908
127,48.0615822005313,26.9325553458515,73494,14.6239675218912,15309.3333333333,0.500113921166553
130,44.7564237868515,24.4216230429265,68761,11.3052788756535,14729.3333333333,1
55,28.6140791996855,18.771197839822,22311,1.91120028927322,5784,0.541666666666667
107,67.9419361987931,26.0259134737097,76132,14.574198019704,17196,0.500092644061516
64,37.492237137161,30.1720495951425,39356,2.9452943360777,9940,0
