length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.1968,1.42283364536836,1.00582522543215,2.94960694362374,0.920271927787522,3.563379073024,0.178955912983349,15.6266632533333,0,166.466002558947,352.360537378907,1168.35039298117
4.8848,1.40034370160649,0.962363293960932,3.48828647880954,0.833019300954399,3.37710116864,0.258158856143981,15.6077294933333,0,194.680327868852,344.149083895853,1193.44725168756
4.4032,1.51725968364374,0.937153872672882,2.90207407964969,0.893655973120141,3.661077274624,0.165374618501282,15.1154517333333,0,173.123376623377,131.1586016723,1205.78891656289
5.4352,1.25640809953387,0.807102566178242,4.32598293660832,0.947918494542424,3.786456633344,0.0794433970404925,17.09718528,0,306.077578051088,376.363636363636,1243.26257848112
4.0592,1.57151925390787,0.886415589188436,2.58297821671993,0.859111174629582,3.304804499456,0.17229702748165,14.44645888,0,168.884509262909,125.112534489555,1258.95545920378
4.7472,1.3177368899589,0.832468398658942,3.60254010961783,0.955459738120764,3.444838588416,0.0794433970404925,16.2514773333333,0,178.858668935527,336.32756664776,1271.06674229533
4.1968,1.45404885270038,0.99611794764151,2.88628541758136,0.867913196750871,3.68322220032,0.22808383181044,17.5074167466667,0,132.303006189213,237.011229000884,1276.18028293546
4.472,1.48047190362558,0.968914347940911,3.02065847318572,0.924254748201786,3.808927219712,0.125546280362563,17.36225792,0,185.698529411765,141.261542407661,1278.48195964432
7.4304,1.97100619523091,1.25195165433767,3.76985116433362,0.691528365002473,9.140969402368,0.445516081685468,40.0890811733333,0,302.840927713848,367.785706651466,1314.91795218925
3.9216,1.44888453712742,0.926727933893302,2.70663389629034,0.848250646482411,3.31522564096,0.23211795171625,14.7935778133333,0,322.260117878193,175.499017681729,1310.26493123772
4.3344,1.55543712771411,1.07501774181793,2.78661215086841,0.858418291549623,3.817068736512,0.197200187329517,17.2360328533333,0,181.491467576792,139.466894197952,1320.24325938567
