length,width,depth,volume,crease_depth,surface_area,crease_volume
61,20.6807215896565,14.6195526952348,10942,2.60110338638589,3301.33333333333,0
71,20.3538328721873,13.9878385750135,10370,3.75230895558111,3297.33333333333,0
64,22.0531930762172,13.6214225679198,11242,2.40370085030933,3193.33333333333,0
79,18.2617456327597,11.7311419502652,11627,1.15470053837925,3612,0
59,22.841849620754,12.8839475172738,10148,2.5043172599077,3052,0
69,19.1531524703328,12.0998313758567,10578,1.15470053837925,3433.33333333333,0
61,21.134430998552,14.478458541301,11310,3.31517197398895,3698.66666666667,0
65,21.518486971302,14.0830573828621,11696,1.82480058666516,3668,0
108,28.6483458609143,18.1969717200243,28069,6.47552444310273,8469.33333333333,0
57,21.0593682722008,13.4698827600771,10180,3.3738074377362,3125.33333333333,0
63,22.6080977865423,15.6252578752607,11721,2.86628179258018,3641.33333333333,0
