length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
3.404,1.16238418593429,0.61548533932366,2.92846379122405,0.536808238603332,1.149980326912,0.315571819591881,9.06884010666667,1.29737503187817e-05,223.304090929593,300.537639258491,155.941680573722
4.2032,1.2771583828932,0.804250158022501,3.29105618872291,0.493541459775969,1.68728790016,0.441529152608199,12.54310656,2.5934336e-05,246.136996618506,342.643206271134,205.238134030126
4.3808,1.31104857921464,0.802249102964361,3.34144750198673,0.515815185466534,1.905810615296,0.401910226141269,13.1926331733333,2.5934336e-05,236.098426911248,279.467367934028,249.856843480391
4.0848,1.35828611960989,0.836003519554164,3.00731925404139,0.492287286292678,1.887967792128,0.443003592198261,13.8456644266667,6.59756958967742e-06,257.028901892909,334.041992911893,312.007033160252
4.5288,1.36723714083187,0.783238016254025,3.31237344623664,0.516237297674577,2.109083940864,0.404415423134806,14.3082769066667,2.5934336e-05,244.398271113079,269.974853671733,360.25279130392
4.3216,1.374261962753,0.902544819183543,3.14466973337654,0.482950344102915,2.174542204928,0.493847050044828,15.3970517333333,1.29704604128475e-05,260.142245491842,325.913438603187,419.866126800878
4.6768,1.39827786173744,0.76793795850747,3.34468572232762,0.52232859322236,2.15203120128,0.388330926584446,14.5641156266667,2.5934336e-05,251.144144904132,259.111522192362,467.124959327059
4.3808,1.4497053740926,0.86764835435687,3.02185539095627,0.508248017801367,2.226307139584,0.406143438884714,16.24751104,2.5934336e-05,261.764002143423,314.076592423466,527.200456642281
3.996,1.39632329263435,1.03058350998688,2.86180143314877,0.457894067731638,2.145988500992,0.552110195432778,16.15288576,8.76686936603168e-06,263.078262656048,305.752631515342,629.027312168417
4.2032,1.42545799204329,0.805897620177922,2.94866633984423,0.479888178769031,1.930837249536,0.436783985944473,13.1365589333333,8.64972065818684e-06,256.598218962808,231.765832561013,667.298666236854
3.5816,1.3422764077299,0.955307929239894,2.66830287664618,0.439858188568636,1.81812662528,0.558012646301451,14.31294976,1.29690096656725e-05,261.240125525997,281.034020397974,727.568875258541
4.6176,1.36394921655266,0.674230671162221,3.38546328848727,0.514466973849814,1.83757737728,0.315511043737822,13.24052992,1.29721448443677e-05,123.398467270726,181.374756541621,1265.01716205154
3.848,1.37593945225222,0.73732759784027,2.79663468745035,0.499281593085692,1.674787550208,0.380616680453096,14.37953792,2.5934336e-05,161.139134070426,178.067778500418,1325.56207996531
1.48,4.95392635151699,0.558094647690612,0.29875292747273,0.24472878068945,1.604479565312,0.26935500186105,14.0103825066667,5.25823821750663e-06,227.451047594413,295.329814407656,1344.2790190119
