length,width,depth,volume,crease_depth,surface_area,crease_volume
115,39.2697360112935,20.7934236257993,44342,10.6612101213473,10350.6666666667,0.500253807106599
142,43.1472426653107,27.1706134467061,65060,14.9165254259527,14316,1
148,44.2921817302243,27.1030102352825,73486,13.5780481804483,15057.3333333333,1
138,45.8880445814154,28.2433621471001,72798,14.9663375742656,15802.6666666667,0.254395161290323
153,46.1904439470228,26.4607437923657,81324,13.6626832140137,16330.6666666667,1
146,46.4277690119257,30.491379026471,83848,16.6840219609739,17573.3333333333,0.500126951885235
158,47.239116950589,25.9438499495767,82980,13.1192880602853,16622.6666666667,1
148,48.9765329085338,29.3124444039483,85844,13.7210621244836,18544,1
135,47.1730842106201,34.8170104725298,82747,18.6523714673236,18436,0.33804101890373
142,48.1573645960572,27.2262709519568,74451,14.7562157413673,14993.3333333333,0.333523891191463
121,45.3471759368211,32.2739165283748,70105,18.8517785912652,16336,0.50007101264025
156,46.0793654240763,22.7780632149399,70855,10.6591568830345,15112,0.500191901746306
130,46.484440954467,24.9097161432524,64578,12.8586716369289,16412,1
50,167.362376740439,18.8545489084666,61867,9.0998311439544,15990.6666666667,0.20275198938992
