length,width,depth,volume,crease_depth,surface_area,crease_volume
152,42.1644077598415,27.4814490029344,80245,14.3410322773978,16820,1
167,40.554581715597,27.3706603655785,88279,13.7365170867472,17642.6666666667,1
152,45.2925182393826,27.4613459048059,84584,13.7338082550023,18346.6666666667,1
155,38.1670091287424,22.1713280386778,67527,10.4897932224253,15093.3333333333,1
164,45.0850580880765,26.0750591259645,82805,15.1490429120861,17078.6666666667,0.333990517767451
152,39.6448850892057,25.4180393038974,71036,12.6915012675611,15912,1
165,41.171709281576,26.0504423840883,82079,12.7931504035384,17318.6666666667,1
141,44.1406840150934,29.8440039148291,74749,17.3303844235878,17665.3333333333,0.501797892126472
156,39.7644485125708,24.883734298954,68898,13.2207910948976,14940,0.501910016977929
162,43.8812684994061,26.6486186568036,77241,12.8188372471442,16953.3333333333,0.500103412616339
162,44.0191116841916,27.9730987364042,82392,15.0643627199508,18209.3333333333,1
174,41.741250147806,25.887864124995,80122,14.4574717994938,17178.6666666667,1
144,39.123557869994,24.9192629185678,64848,12.8443453828235,15292,0.500301114122252
152,42.4023893210805,23.3890939173301,69355,11.3492452095821,14865.3333333333,1
153,39.9110974985351,29.0185870322786,70287,14.5798736949398,16838.6666666667,0.143269577769758
147,43.8651074408209,26.202424674483,74054,13.7038869901378,17108,0.501599849425936
146,39.8904113484304,21.5926253188988,56941,10.0022883684447,13446.6666666667,0.377337364236928
146,41.3759004184819,31.9692431984694,80268,16.2462346287223,18796,1
155,43.7734268581598,26.1375059093887,77573,15.032508048032,17164,1
124,48.2833298910165,30.9495095080752,71073,17.1999887568487,18188,0.254919031864879
129,43.8434587984064,21.8353188289354,50732,12.420417368718,13742.6666666667,0.502696326255477
