length,width,depth,volume,crease_depth,surface_area,crease_volume
153,46.1611951246836,29.6832005191195,88381,15.7102907616949,18256,1
137,44.4633657978524,21.14320220218,56449,11.1885819699849,12969.3333333333,0.3338133640553
140,44.4419885712101,27.5083882696701,72936,15.8269712303472,15997.3333333333,1
146,47.5406008500781,23.3585558469655,72214,11.2925474474335,15361.3333333333,0.500111607142857
145,40.6854078979123,25.134203931127,63597,12.9930795881607,14214.6666666667,0.516714004806642
122,36.0491811555706,26.6194536310029,46276,14.8987850149075,12125.3333333333,0.50398406374502
156,49.2514761254852,25.8342569473072,81639,12.7552553826432,17616,0.501117318435754
157,44.6436657344029,24.0411912068771,67205,13.9734162651269,15070.6666666667,0.500423998304007
156,47.3029857867968,24.5735265772431,79022,12.531248523275,16953.3333333333,0.501293242806337
147,52.0469016276284,29.6778466701018,92201,15.0987265270501,19885.3333333333,1
153,49.9112765429011,24.3530059744587,77718,13.1513338793091,17781.3333333333,1
61,30.0525531245366,28.5973468114178,30168,1.15470053837925,6186.66666666667,0.4
110,56.384785632742,28.7064827689035,67568,14.743585688405,17094.6666666667,1
55,31.7101230043075,28.9744266633109,27388,1.45872964029685,6216,0.505747126436782
