length,width,depth,volume,crease_depth,surface_area,crease_volume
140,43.8068083929771,23.625516068282,66110,10.6510686103094,12776,1
164,46.7531790277944,27.5500602284894,89280,13.0928160990978,18268,0.501511661387849
168,46.0366653488782,25.3647389357412,88329,11.4223070077244,17669.3333333333,1
143,43.3429535440042,20.6447439452753,53080,9.48058995485336,12394.6666666667,0.203533568904594
169,47.9109894986753,28.7995093585545,98209,14.3320414950031,19868,1
149,43.7964109011553,23.3282117368131,62660,9.81441380571533,14397.3333333333,0.200728155339806
167,45.7691586801262,26.2570531615034,89628,10.7190347670118,18282.6666666667,0.500095565749236
155,46.3858877833976,25.7768824691065,77719,13.0397291754995,16766.6666666667,0.339287313098755
159,47.6269530503336,27.3455613413334,88488,12.8711077260633,18489.3333333333,0.500061094819159
157,47.1778781937895,28.0819212617523,87717,12.4207422194676,18546.6666666667,0.217518019429646
150,47.1801978930338,28.1034276288802,79828,14.1277524170746,17105.3333333333,0.333712282696225
169,46.2504192676458,25.1995347843779,81187,12.5133555138213,17709.3333333333,0.179362337050416
160,47.3718320883678,29.4126931018521,91393,15.0412712321102,19197.3333333333,0.500055199823361
174,47.6984074866764,25.9285913868648,90714,12.2456879080453,17734.6666666667,0.333417169684775
113,48.6085832594715,41.2230325540359,87066,19.8585663345223,20166.6666666667,1
