length,width,depth,volume,crease_depth,surface_area,crease_volume
148,41.6294624563274,19.4655935974112,61599,9.09759222524883,15028,0.143445218492717
163,47.6204422716735,25.3832810747055,77040,13.4979659288048,17441.3333333333,0.525558004960044
147,32.3674421510443,14.43838132042,47236,4.44851913705439,11777.3333333333,0.549174174174174
153,46.842165798167,28.2770549642641,84388,14.6225920330241,18429.3333333333,1
152,44.2787096036772,25.9386493099574,65668,13.0706510261391,15970.6666666667,0.266403829907068
168,48.103774465238,26.5381206810255,87576,13.7323913656348,18098.6666666667,1
158,46.7861812435803,26.2249054916722,78478,13.4216649541786,16849.3333333333,0.544353518821604
147,47.1161836745599,28.9588560782178,81317,15.4497200355587,17778.6666666667,1
143,46.8913110600421,26.7710352808195,77785,13.4159602085256,17416,1
154,46.4678455448474,28.1341826824734,83070,14.3444792956648,17228,0.502525942108138
162,47.3099514049289,25.6852315531921,79852,14.0223842455796,16702.6666666667,1
138,43.3833057107081,23.9414052696378,62936,12.5211786203175,13948,0.505661801711122
139,45.9613768446979,26.6700317015064,71037,14.6381963861769,16486.6666666667,0.500069175428888
147,45.0942576505246,24.7578982036997,64426,14.0559185242868,15400,0.158130851538119
142,48.9626950643255,28.6565579603251,82045,14.7757730267256,18461.3333333333,1
157,47.705765282746,25.9363481326921,78667,13.9642048551959,16864,1
127,40.3161532793043,22.9261854871772,49081,12.4812571021171,12405.3333333333,0.208762057877813
141,48.5533618854487,27.8771984348283,74966,15.8957880328091,17577.3333333333,0.500053775005378
153,45.8195820378629,24.1042133774599,63983,13.2479090180331,14877.3333333333,0.16697130323524
134,44.0203907670402,28.1740449347545,72102,14.3024625490295,17573.3333333333,0.33777501037775
145,48.1174549169861,27.786401984408,77105,15.3039467261066,17962.6666666667,0.337760501025807
146,50.1329331492633,24.3358764355509,71889,12.5566250333672,16749.3333333333,0.339145715058124
112,47.5732172331831,30.7488917600953,67565,15.4986398775974,18002.6666666667,0.17577967806841
132,49.0050148842878,21.7578552489025,50530,11.4136881352628,13745.3333333333,0.25139405204461
