length,width,depth,volume,crease_depth,surface_area,crease_volume
158,49.3621454259482,26.6424014383885,86715,11.5112771000894,18353.3333333333,0.50109649122807
169,49.5041361170275,25.433199620977,88494,12.1314963455451,18174.6666666667,1
166,54.827261910851,25.46874617182,95490,11.9654659112695,20074.6666666667,0.500353419332037
171,53.7169204714276,25.3311289279877,95170,12.9463066791348,19812,1
169,53.054940264304,28.0688673609769,101965,14.1978950043186,21358.6666666667,0.50015754647621
168,50.9037140913121,23.3036258295714,85677,11.6021626782026,17264,0.502885331347729
162,51.3143194857202,25.0954522341082,86290,12.7092938183838,18374.6666666667,1
141,51.2485921924854,32.9845114674092,93525,17.6520990686753,20458.6666666667,0.250447027268663
181,52.0159184157015,24.4945650884785,95084,12.2737887331413,18222.6666666667,0.252777777777778
156,48.7674291451044,21.4334836750233,68083,11.2951611600179,16310.6666666667,0.191360450645182
137,52.0949504982678,33.9049947569047,92584,18.0535088323071,21206.6666666667,1
169,50.6325390910652,22.6731301966187,80523,11.7025999088918,16378.6666666667,0.253619047619048
129,49.020727452957,30.8240429924035,79653,17.4558542958458,19122.6666666667,0.334641730162395
158,51.1937444326164,23.8036761154377,80856,12.1516600039485,17472,0.501535312180143
146,52.0871845292582,25.3364054540012,77190,13.7880552121858,18238.6666666667,0.504668125455872
129,49.3175848521361,20.0652649322665,53164,10.2471093851265,13906.6666666667,0.268115942028986
50,30.8348359364798,27.7092941486461,23476,1.42638547044137,6149.33333333333,0.514018691588785
