length,width,depth,volume,crease_depth,surface_area,crease_volume
154,41.6826351985068,28.8356592737882,77817,15.4064767008959,15757.3333333333,0.203028118240807
151,51.0166355393259,29.443355745691,95464,14.5917644992631,18070.6666666667,0.50006401229036
162,41.0295692948714,27.0848282915735,76467,12.6111035189555,16862.6666666667,1
159,46.4326842103318,27.3908495359552,84996,13.8441033910332,17008,0.50006497725796
147,46.7978225620276,29.878368753469,88456,16.7385995186358,18082.6666666667,0.503444881889764
159,45.8590127799011,30.1268785384935,89415,15.3659049957766,18750.6666666667,0.500111982082867
164,46.7620872540809,29.8872941005841,94942,16.1113031641418,18765.3333333333,0.50005100999796
148,43.5361634364009,31.4199086992403,81486,16.910622554042,17790.6666666667,0.250266461392705
62,28.3282857481426,26.1715664455468,22606,2.57174874409558,7252,0
58,152.424505589685,23.141705171254,64507,15.0026708535217,17446.6666666667,1
43,46.2039348399284,25.6497048581807,23215,3.11358451710422,6373.33333333333,0
