Measurement number	length	width	depth	ratio	circularity	volume	crease_depth	surface_area	x	y	z	geometry_ratio	grain_count	Plant number	Plant section	Number of slices	Resolution	RIL ID
1497	4.6472	1.36864193510315	0.7614754654602129	3.3954826904012294	0.5580520663978761	2.1451326679040004	0.36991072295203004	15.316445013333302	237.33731895447005	225.41130884735404	848.001270405397	0.4880565634317427	6	BD_01504	all	804	29.6	abr6
1497	4.824799999999999	1.16759659660667	0.6372123073219548	4.132249112426391	0.539380220579716	1.6399318026239997	0.335668429284573	12.4064256	192.15425245912	299.015766834298	690.6393772519551	0.6827909464986203	6	BD_01504	all	804	29.6	abr6
1499	4.114399999999999	1.19359506636509	0.6119103506772688	3.44706518646207	0.5247014793190351	1.3962009128960002	0.31374288955487906	10.898262186666699	243.18602793669703	257.964206107437	1226.120113244605	0.5572631036794418	8	BD_01504	all	713	29.6	abr6
1499	4.3512	1.2559890407884697	0.6732068247950849	3.4643614384313803	0.5493960627723069	1.6372605660160002	0.32606377004133896	12.439135573333301	241.840918090954	214.33745703378702	1170.5352160235361	0.5300166840273653	8	BD_01504	all	713	29.6	abr6
1499	4.6768	1.2905762131597598	0.7012389456792919	3.62380768552183	0.5184881294720989	1.845513284096	0.3763094410655	13.4449672533333	231.78468543162697	273.163755427833	1122.931874861591	0.559967408570103	8	BD_01504	all	713	29.6	abr6
1499	4.5584	1.3407177498956302	0.7098007600222028	3.399969904444739	0.535103052695938	1.9315115422719997	0.35216638320261906	14.164586666666702	237.67132134753004	213.92777636048703	1066.846286198579	0.5225172013924798	8	BD_01504	all	713	29.6	abr6
1499	4.824799999999999	1.2980886450354598	0.7612370048423969	3.7168493988853797	0.5029123034304539	2.023837778432001	0.413140045484963	14.7802350933333	222.21679459743498	285.5270320488999	1023.7760575713701	0.5300745025897962	8	BD_01504	all	713	29.6	abr6
1499	4.7064	1.35456142247105	0.721530634255997	3.47448253133798	0.5383527386422599	2.023682172416	0.35085916056617694	14.7814033066667	232.00656149479096	217.243941510425	972.0816766666651	0.5368789591624434	8	BD_01504	all	713	29.6	abr6
1499	4.7064	1.3494610947991896	0.6674472536227339	3.48761443967405	0.5361340829829349	1.9641110026239998	0.33350589325312197	14.011550719999999	214.67556183484294	282.70467689545006	920.4194797865209	0.594556119517738	8	BD_01504	all	713	29.6	abr6
1499	4.6175999999999995	1.2753982502983596	0.747320527439285	3.62051617909919	0.5368258770816932	1.9446861849600001	0.39098148397044014	14.544255999999999	221.96928719077098	218.28340334733602	861.312406137391	0.5079821296438422	8	BD_01504	all	713	29.6	abr6
