length,width,depth,volume,crease_depth,surface_area,crease_volume
152,45.4160820905974,23.7844665934084,58739,13.5077940097312,14536,0.251645664848599
134,42.1342860105669,24.7981786899219,59463,12.3364825795925,14529.3333333333,0.341399065279662
144,42.9376828574383,22.8768843591949,53017,12.4967227947929,12948,0.251301599107475
129,42.6004619621427,23.8750895812243,55503,13.1885946447813,13209.3333333333,0.255596162631338
146,42.7962087310336,25.9666464133779,65283,15.611461673175,15414.6666666667,0.504098360655738
142,41.6600787212268,23.9437578030004,55130,14.0948324988881,13678.6666666667,0.0959079283887468
119,39.4352115474063,24.5196946434559,49711,14.8776339742259,12206.6666666667,1
158,41.1659207371038,24.5232596722198,65451,13.8571548112202,15156,0.50260744470419
131,39.3970248569614,25.444304865673,49165,13.8493631575726,13420,0.252834467120181
144,45.9922547252618,20.6938329932688,55267,11.194961629943,13581.3333333333,0.253043831168831
54,29.1502336032747,27.043178803207,25777,1.79814475711928,5518.66666666667,0.611111111111111
140,45.8925501102908,25.8217289720436,64307,14.0416495174095,17412,0.265038333005701
62,30.578531728224,28.514486701525,28079,1.15470053837925,6782.66666666667,0.59493670886076
126,36.5998461554324,14.2941731255658,44196,4.28369007435291,11450.6666666667,0.203826530612245
121,50.5018413479448,27.5106976262349,51523,17.3967908098552,15721.3333333333,0.243761524277812
59,38.2469781094574,28.1588984646444,29320,2.2838498620264,7122.66666666667,1
