length,width,depth,volume,crease_depth,surface_area,crease_volume
3,84.5996363703283,33.1966924021064,2129,1.55852728881817,2984,0
3,140.243602213515,30.1189181149948,3196,2.95460553494438,4490.66666666667,0
3,55.227533012328,44.6360461506247,1867,1.15470053837925,2640,0
3,55.6351519903195,44.4733172013927,1872,1.15470053837925,2648,0
3,86.0180363236706,33.252737324181,2162,1.41506937619563,3026.66666666667,0
3,140.764892500196,30.0953836488005,3201,3.75230895558111,4501.33333333333,0
3,55.1502865482497,44.66552153538,1866,1.44606700980295,2638.66666666667,0
3,55.4579406091073,44.5572689768986,1869,1.15470053837925,2644,0
3,87.2462739225877,33.2845351587225,2201,1.60069203541257,3084,0
3,141.498191808371,30.0667171999206,3217,2.65617670624642,4520,0
17,436.180433418364,436.033641572607,1518134,1.15470053837925,218200,0
