length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.4696,1.32840818110962,0.765031826663866,3.36462848058232,0.542631265444917,2.057811758592,0.396500044086281,13.9052433066667,1.30146463234977e-05,252.187870997013,370.90541545364,157.263374796779
4.736,1.30373496064905,0.847689102481265,3.63264017837049,0.563901360428689,2.257687686144,0.42002200016152,15.19962368,8.65146320458792e-06,244.317733820387,378.711190755163,263.91949824247
4.4992,1.26261909238426,0.813742867770981,3.56338663587286,0.546628011612477,1.945749492736,0.387436275416245,13.40174336,2.5934336e-05,236.308892917122,314.630394796471,321.082984565351
4.292,1.27609155852633,0.877149717365012,3.36339502547649,0.52669482173502,2.082942130176,0.447704436445806,14.6061713066667,1.29694724549494e-05,216.513172966781,369.906780716171,376.788784302007
4.3216,1.3089050017149,0.724250486664023,3.30169110389059,0.549136156699997,1.871525423104,0.35184873613713,13.7405252266667,8.75100983078163e-06,326.737188547989,131.557163049805,379.438499487265
4.6176,1.35306906697902,0.687420819752399,3.41268610205512,0.531132826493016,2.0170429824,0.341992857924801,13.5302468266667,2.5934336e-05,285.273018322083,176.214233365477,423.382963677274
4.4104,1.25196239919254,0.787105315817426,3.52278950457659,0.548810637279589,1.964577820672,0.404800066264938,12.60268544,2.5934336e-05,241.200931988594,310.243967155983,428.977267926919
4.44,1.33498240451838,0.821694800014889,3.32588653226618,0.517002657488714,2.070571451904,0.412528287438395,14.8421504,8.83812284457923e-06,317.623868034419,136.020591440274,484.560202407345
3.8184,1.22824809294808,0.908679854905095,3.10881817926129,0.528420186366437,1.84250490112,0.484043556563595,13.5793117866667,2.5934336e-05,209.046829474277,352.499472165529,489.672630023225
4.7952,1.38702256843192,0.738235877202606,3.45718960104676,0.511470007822181,2.160278320128,0.387546072997455,14.03257856,1.29690410561895e-05,262.921774832529,168.931174818123,532.505018127686
4.0256,1.2413001296163,0.69949436930457,3.24305130077153,0.499903094708737,1.53492367616,0.425632603946003,11.8480196266667,6.5598871069267e-06,260.624081239545,316.049828498048,529.728283459777
4.4992,1.40077821207819,0.772812497990708,3.21192888439135,0.47293200082829,2.031099392512,0.470547582384347,14.3631829333333,8.99988662426384e-06,239.772498595434,160.470338117371,642.830405025793
2.1608,0.98551730143097,0.936524185963309,2.19255410012845,0.936215797078938,0.983196612096,0.0422210099250645,7.96020565333333,9.09976701754386e-06,235.723334836468,278.408472373273,637.808562561341
3.3744,1.47991612402406,0.824109612170887,2.28012922166469,0.492963937596642,1.778421156864,0.442294885494243,14.0886528,8.69286365142824e-06,288.737014028641,164.837095692245,718.399043369207
3.3744,1.54112683267072,0.672426657648121,2.18956670435248,0.474089923267686,1.461633242624,0.379423797623176,12.1903061333333,6.51379373241624e-06,225.07084937632,182.116503131709,745.179155059529
1.8352,0.953566489423092,0.857427621967126,1.9245642756493,0.850474877286237,1.128766040064,0.0868911382544295,8.40295850666667,8.99907287431694e-06,238.629926093835,276.024108049397,823.578451512361
3.552,1.18418235152572,0.674265007426623,2.99953803181035,0.538305012775507,1.271353019392,0.345726706017287,9.98355114666667,1.31630466706949e-05,225.939680143609,414.91130512831,964.685365754151
2.368,0.800208731387326,0.701267505467097,2.95922789532,0.973307918550415,1.081902694912,0.0341791359360259,7.9029632,2.5934336e-05,248.060457043679,362.369877543149,1070.86447787099
