length,width,depth,volume,crease_depth,surface_area,crease_volume
144,42.1275309485998,26.4935965179133,64871,13.9228443573816,15493.3333333333,0.175850938967136
154,42.9262897302775,28.9544079052308,75666,15.3593410093523,16978.6666666667,0.218515151515152
156,44.5630919185571,27.0933444410865,76183,12.6769819365099,16865.3333333333,0.333508710394014
158,46.0100291189176,29.0361963165539,87772,14.0209064150859,18694.6666666667,0.500108932461874
159,47.3871658341119,29.249733710512,88008,14.9805388416261,18480,1
155,48.1326144411384,30.2946287376366,94344,14.3852358412594,19038.6666666667,1
151,46.1904579628918,29.6320634770144,85033,16.1535888852113,17816,1
153,46.086450087172,29.4657410353731,84631,16.0204361345644,17818.6666666667,0.500068747421972
149,44.781308837529,29.4160434868577,79717,17.6730153521816,17145.3333333333,0.508733292831106
131,51.8715305254419,25.9832422694206,65234,16.4583567764898,15389.3333333333,0.521728515625
113,59.3006565679075,19.355926895,54363,9.25573187084508,15377.3333333333,0.500811688311688
