length,width,depth,volume,crease_depth,surface_area,crease_volume
155,46.0999022422541,19.7981519443447,66439,7.88257290936166,13689.3333333333,0.335507609968222
156,46.3697649026287,23.6513692646998,74069,10.9068655174671,15916,0.500266098988824
153,47.180468007758,20.1274434446045,66186,9.84791227938854,13946.6666666667,0.500200080032013
160,46.5142863022044,22.9328697489688,77288,10.2870926825042,15568,0.500113352981183
146,46.2758884141724,23.4452384909896,72401,10.2049963453496,15545.3333333333,0.500153751537515
165,47.4812798699483,21.0506214107318,74533,10.3434711808926,15013.3333333333,1
152,47.0928573722118,25.0447013429018,77008,11.9668890223574,16970.6666666667,0.500210304942166
162,48.3878026702857,22.6831314569761,80155,11.2755224319332,16117.3333333333,0.500103755965968
153,47.2550996799601,25.4073071147958,83374,11.1776399631816,17985.3333333333,0.500107158165452
168,45.6308878685297,21.7682146919629,77095,10.5031924307721,14722.6666666667,0.126674961715161
131,42.1644871320312,27.9476661850941,69631,12.0319402744758,15781.3333333333,1
137,40.1684695232508,22.0374954522357,54525,10.3131868938322,12256,0.501320132013201
128,43.5206603954275,26.4503148796974,66770,11.6325132259243,15877.3333333333,0.500138121546961
140,40.8163552188231,20.2729995913867,51752,9.50944304581764,11317.3333333333,0.33372595210051
95,55.9193755300787,20.8670100157388,50039,10.0285426136095,13230.6666666667,0.361815984809253
