length,width,depth,volume,crease_depth,surface_area,crease_volume
147,44.2019015583074,31.6607342298225,84477,17.525094247093,17720,0.252243982048144
156,41.8567832518615,31.3528080545064,85915,14.89549393063,17010.6666666667,0.500089477451682
154,41.7989216243419,31.31897508659,80054,17.3050500544705,17673.3333333333,0.335737430751542
144,40.4905947642927,28.8724292345388,63544,16.6565654686824,14636,0.507903981264637
130,47.8528811644977,24.9333736736805,60245,15.3622664614071,15258.6666666667,0.500632411067194
149,50.2928624292129,27.3414681694899,75599,17.0239696213104,18446.6666666667,0.251594505090151
135,46.0654986936178,24.894870623895,61780,14.0181324535813,15078.6666666667,0.33803619780533
151,50.5783772117702,27.7135379017065,81025,16.9568234721765,18168,0.511346054667354
137,48.0857802798149,24.3172021774401,54505,15.1447205861656,14450.6666666667,0.318778538812785
117,50.5346575081811,33.2949693139444,72085,18.6744654901718,19166.6666666667,0.433503911534616
