length,width,depth,volume,crease_depth,surface_area,crease_volume
161,43.9877518867087,19.4133982743888,63213,9.56292699064381,14884,0.469588213071402
168,47.8207331870913,23.2228919758092,78628,10.5329582347272,17774.6666666667,0.16766713747646
180,45.9003176782464,22.0880178438188,81980,10.2093769380341,19152,0.251790885535742
167,47.1147102663134,23.6028619625631,78587,11.4726692253955,17956,0.500168236877524
156,47.6052345924692,25.8984357331543,87672,12.5031418809937,18546.6666666667,1
176,48.1572305110341,22.8780072733215,81162,10.772915429532,17322.6666666667,1
161,45.2360958287951,23.5612004711166,80837,10.0596412156178,18833.3333333333,0.502022731650934
147,48.2067519599684,23.0246977247998,66336,12.229974900475,16306.6666666667,0.500816802800467
144,47.1415347241232,26.1252646259043,72708,14.227038060458,18128,0.502133409187882
155,45.6931783387386,19.703829211918,58410,10.0231227881235,14100,0.504826254826255
55,24.7601274525168,20.254143830721,20905,1.15470053837925,5798.66666666667,0.35
49,157.286736741233,20.1164010711993,49491,11.2440402673734,14126.6666666667,0.250333444481494
