length,width,depth,volume,crease_depth,surface_area,crease_volume
141,43.3021911184865,24.0787421227247,64688,12.5753376081348,14566.6666666667,0.502129925452609
163,45.0791522316316,24.9642749713221,76693,13.5384638100901,15520,1
160,48.8334312436605,25.0101365657931,84488,11.4571448705707,17916,0.500104755918709
157,48.4265074557531,24.3138737134957,78749,11.902055716748,16545.3333333333,1
154,47.9092572133707,26.732162698845,85279,13.2031344460557,18210.6666666667,1
157,44.5762012836853,27.1071722944285,81742,14.0630727675487,17058.6666666667,0.333540308392839
156,44.2413533032783,26.5089261301229,75329,14.3506419746975,17278.6666666667,0.335136568549456
145,42.4831077408722,27.5996278450823,70543,13.7703376876998,16248,0.500122129946263
165,44.9651541667822,23.9485358432779,77401,11.9013850440117,15392,0.250712758374911
139,46.976811243165,31.8491741245413,83872,18.0696912166953,19221.3333333333,0.502990582845508
165,44.9650047183784,23.2818555350463,75587,11.6879154888739,15576,0.337268619734733
125,43.4482053688691,34.8309863330449,77134,17.1980662165699,18380,0.500074482347684
