length,width,depth,volume,crease_depth,surface_area,crease_volume
118,40.9485562234075,22.1515551457557,47777,11.1274203226258,11185.3333333333,0.208440878967562
150,42.4175224732389,25.3017590837057,75672,12.0874992484705,14941.3333333333,0.50011423349326
138,47.0339723368018,16.04219784476,49474,5.04410432365611,10748,0.517543859649123
163,44.0364468157714,25.5114969622951,84328,11.0726541411632,16340,1
168,44.9996930183786,26.0499816831634,90685,12.30843031587,17078.6666666667,0.500925164473684
154,46.567103517898,29.1757173486589,93439,14.668903076724,16880,1
165,46.487785072303,28.9566036973041,98309,14.0522857736433,18822.6666666667,1
149,43.3438445751078,29.7770355393943,88767,14.3971305675171,16468,1
168,46.1659628114653,28.2301819818013,99639,13.6197228161696,18512,1
176,48.9743234268699,29.5920218943513,112534,14.6989724971455,20668,1
144,44.8591383714978,25.9324946151917,77594,13.0180820706621,15628,1
164,47.6842130539958,30.3807021244128,104517,14.845260249071,19685.3333333333,1
158,47.226331849224,29.6893826256049,98475,15.1482422743197,19490.6666666667,0.500052290315834
141,46.997092278807,27.0198979775159,79270,13.955868571636,16902.6666666667,0.506620892594409
