length,width,depth,volume,crease_depth,surface_area,crease_volume
159,42.5638323845257,22.1426546621543,63928,12.2020855316637,15032,1
154,40.3926778431124,23.8604516775493,66850,12.581698659628,16213.3333333333,0.500113378684807
162,43.4035974626381,25.2544521235128,75510,14.2895380023068,17057.3333333333,0.336220987250736
167,45.3906987057095,26.1284196201181,83747,14.4334244692701,18073.3333333333,1
165,45.6408141192656,25.6321137427238,81986,14.0528337037858,18054.6666666667,1
179,44.2531126996465,27.5875659849081,94190,15.3757826748929,19697.3333333333,0.33461153717906
176,45.5650621631924,29.8292616876458,95159,16.4719497628978,20433.3333333333,1
178,45.9590871011727,28.3652014209468,94469,16.2508640156742,19489.3333333333,0.504261185612232
123,44.5534058703942,22.8487341926725,55147,12.7287953347989,12889.3333333333,0.336131514515565
166,44.0852843729806,28.4176116747518,85523,15.7748878565654,19498.6666666667,0.251688238604389
162,40.2067809622892,22.6346557840722,72399,10.7923807702501,16477.3333333333,0.255411434236616
136,41.4295113664152,26.3071547757053,57661,14.6834256676616,14568,0.500120743781695
93,24.1646053811823,21.1700743302277,37806,1.15470053837925,8914.66666666667,1
