length,width,depth,volume,crease_depth,surface_area,crease_volume
163,45.1391976795067,24.9621536051947,83918,11.6510740005569,17232,0.500432806751785
182,48.3685390858241,23.4746176518376,93085,11.1442516264356,18082.6666666667,1
179,43.7445939576484,25.9477177435246,92904,11.1533898889727,17806.6666666667,0.500323974082073
180,51.7997707649979,23.9231773626341,100920,10.1821335724685,19762.6666666667,0.334126112940603
178,47.1628094551266,22.6014318551146,85155,11.152657997833,17226.6666666667,0.338995046001415
176,48.8556060850892,24.7850807266796,98412,10.0999440050387,19346.6666666667,1
153,42.2344284340838,27.2090748884048,80146,13.2603055337221,17596,0.500136686714051
173,49.0032363379423,25.5248453965215,94030,11.3949597878476,19180,1
165,58.4126156720427,23.0484829222008,97691,11.9094583231311,20332,1
137,59.1173727324951,25.599432015189,90870,12.3880792509722,19798.6666666667,1
132,53.9566606288477,23.2710664679516,73386,11.8331752792632,17520,1
