length,width,depth,ratio,circularity,volume,crease_depth,surface_area,crease_volume,x,y,z
4.3512,1.37462536536484,0.73654359662041,3.1653715329523,0.464314144366739,1.808712461312,0.430291199563582,13.6213674666667,6.53831038428484e-06,304.303289266152,299.422700811563,284.566172464225
4.5288,1.47145611789987,0.748543851516997,3.07776762412983,0.466051554457464,1.997151346688,0.405191381896666,14.6622455466667,6.64711513165185e-06,319.476599833783,346.202277685435,338.45327758155
4.7952,1.43353915936947,0.870432656957016,3.34500803041134,0.46303429052658,2.375481440256,0.466752508672228,16.97647616,1.29732690482733e-05,313.972247090421,289.73212219141,391.293097801166
4.6472,1.39214767348232,0.872097129432544,3.33815161172915,0.47737903003386,2.24643218432,0.48464191316273,15.9309252266667,1.30021416896266e-05,328.487323943662,357.86095589933,442.102620641884
4.6768,1.45674030974434,0.93846242081194,3.21045554153767,0.455483423848291,2.463839723008,0.532717098017632,17.1610538666667,1.29706109156563e-05,314.25811816469,292.174310284938,496.331936886204
4.6472,1.3697290140783,0.870074844756929,3.39278788157023,0.482898894379683,2.266972178432,0.490974919397075,16.0255505066667,2.5934336e-05,337.023338023818,368.262072279233,542.89073457574
4.6176,1.38272759010913,0.867984319560438,3.33948641296409,0.461406225119906,2.24487612416,0.483451525718172,16.1435400533333,1.29712030071569e-05,326.343160813309,295.588620609981,594.212384473198
4.5584,1.44769104086618,0.706060145339188,3.14873814323852,0.470897336015608,1.84885881344,0.397073072164071,13.9881864533333,1.29779793790228e-05,341.73686351522,146.383518024968,641.436106045729
4.4104,1.36919617112719,0.903355933673315,3.22116004485256,0.48359256530518,2.235306354176,0.49134286638918,16.2451746133333,2.5934336e-05,333.203691886436,371.952093654643,648.107635545139
4.6768,1.36749919657543,0.850117191868506,3.41996544620422,0.441766276829961,2.147466758144,0.510216100092575,15.9858312533333,1.30189984811192e-05,322.464203763194,299.89967633632,694.255476920847
4.8248,1.51424334699364,0.758896830405725,3.18627782620218,0.431032993267166,2.049823983104,0.454300857275971,15.245184,8.73833917861682e-06,345.329546173408,181.492807348271,739.933766874581
3.9072,1.30286900270232,0.86440328027529,2.99892006939757,0.451021756938597,1.723829379584,0.484641013520036,14.16225024,1.31123691164823e-05,326.454698642915,367.371558390756,754.289576625643
4.4992,1.46799369048328,0.941616270061558,3.06486330913235,0.437532810283204,2.39425789952,0.550458989899247,17.5208635733333,2.5934336e-05,296.332354852686,158.43148830156,800.654354419411
5.2096,1.46437876727176,0.831994288541416,3.55754953324396,0.45586697140562,2.450794752,0.479754939423548,17.1365213866667,8.78651078126273e-06,344.499407407407,217.321587301587,838.844084656085
4.2624,1.55578631248312,0.950862960718606,2.73970786720509,0.468729851895441,2.528779300352,0.529539074608957,18.2323054933333,2.5934336e-05,295.274308511184,186.664403581281,904.601587578328
4.6472,1.39977616100484,0.673281183227684,3.31995938312307,0.482425107390534,1.864211940352,0.364145234300968,14.5103778133333,6.72498850778366e-06,339.244167443413,288.392398547599,1023.4152975056
3.4336,1.62956512069822,1.09000973027993,2.10706522641378,0.436908859046393,2.415627792384,0.596000751961224,18.28020224,1.30790036269227e-05,292.455756677832,213.093425234046,1011.9832946835
4.0256,1.28265814099209,0.72175418447156,3.13848239943836,0.390955910124896,1.467831548928,0.421688894024755,13.73117952,8.99328545061082e-06,266.496554648574,403.037898865684,1258.91499699636
2.3384,0.695253087354971,0.528191644669052,3.36337952686587,0.97219262139611,0.71617668864,0.0341791359360259,7.80716970666667,2.5934336e-05,306.321745428209,381.192648922687,1419.25178345102
