length,width,depth,volume,crease_depth,surface_area,crease_volume
144,43.8829511808078,19.7065739915033,57006,9.06689787637583,13169.3333333333,0.200678656260604
159,45.3511317207618,22.4850997554874,68430,11.7018033571704,15505.3333333333,1
161,48.6468880448461,23.2051478436368,80203,11.8382557484394,17572,1
158,47.6895843241274,23.6533530641356,74998,11.7569616600325,16236,1
156,47.6704820242522,25.0284409837476,80880,11.3325648756552,17413.3333333333,1
152,43.3447461525663,20.5202012874625,59191,10.5047454284613,13162.6666666667,1
167,48.3956058896162,22.8639023427948,79742,11.4894751741631,17105.3333333333,0.501451519256822
160,46.18256047928,23.0793989737269,72744,11.3268775086667,16449.3333333333,0.500232558139535
156,48.5250454254819,25.3240215557811,86143,11.7207930846662,18094.6666666667,1
166,47.6915269756836,23.7787661232344,80574,11.9424343876555,16660,1
164,49.2564568554974,23.6781689965029,81803,12.2995566077634,17220,1
162,48.9342737871779,25.3132426873775,83875,11.8823996496237,17982.6666666667,1
161,48.5939815742634,24.7208967806087,84688,12.0267172355819,18625.3333333333,1
163,49.9277568992432,23.3346192843929,82506,12.0360024114319,17028,1
167,50.8835086342147,22.743311037005,82350,11.7378459377713,17278.6666666667,0.500677392040644
155,49.659505234264,26.1838185204892,87281,11.6954222977671,18912,1
169,50.3439496628983,23.4054188375991,87797,11.7894802955961,17544,0.500085222430544
152,47.0458435598323,23.2786948867564,73096,11.6956794849731,16844,1
159,49.1628125870853,26.5827941918704,88435,12.3365589793858,19068,1
151,46.4510185564382,18.4427095852638,55409,8.8672640714507,14109.3333333333,1
175,49.3607234228569,22.1261708056203,88338,10.7226981830042,17870.6666666667,0.50127376053302
152,47.7408296303308,24.3533116862965,77461,11.8940057130369,17830.6666666667,1
63,29.1277615520602,25.9847324718773,23827,1.42638547044137,6141.33333333333,1
162,46.8388532309815,19.000253016032,62087,9.21097808107465,14724,0.336366033755274
75,28.9475618541814,25.5853374235568,32856,1.15470053837925,7600,0
94,63.3114560420385,18.8124117494174,43905,10.0578099092997,11909.3333333333,1
62,23.9595371255943,19.258299061992,28288,1.15470053837925,6885.33333333333,0
