length,width,depth,volume,crease_depth,surface_area,crease_volume
135,43.8227729119137,23.9803901818389,49648,12.2706449395368,12442.6666666667,0.333784393324312
145,45.1203095526749,23.845732855054,58872,12.8312949052112,13888,0.336389164188966
145,44.421988147732,25.955840275591,64794,13.9404209841162,16029.3333333333,0.199731416957027
147,44.673433384513,25.1980633327188,62090,13.404230823081,14374.6666666667,0.333493743984601
133,46.9911398267723,29.8677212972441,77309,15.6587884893924,16489.3333333333,0.500161812297735
146,44.9326596050195,25.1871975960326,65851,12.1920545698881,15772,0.381594147092799
152,47.1137921431997,26.27379604498,77373,13.7503118590307,16586.6666666667,0.500158906721754
159,46.4891996351054,25.8361106494092,78310,14.3089562679692,17108,1
150,46.879623149622,26.6304751615777,77993,13.8372616734652,16589.3333333333,0.500094984802432
127,45.64613665716,25.0385793036196,51479,11.4614547995965,13441.3333333333,0.336767895878525
137,46.9020106846138,21.9789910726748,53697,11.2073121708865,13266.6666666667,0.171040515653775
137,43.3719721812043,24.6077550682107,57422,12.6531514208562,13685.3333333333,0.50805622214604
132,48.5023759914564,26.8649238936711,66821,14.8402004622986,16336,0.585310328300983
149,47.7564166370089,23.6082517222856,70637,12.6793634066804,15312,0.500184060371802
130,53.1019094731106,31.1150050990976,79672,16.9218198963218,18312,0.258863328822733
154,51.3805792983784,24.0579033985315,77800,13.1655971965011,16410.6666666667,1
119,54.294896266522,33.4564584030675,86852,18.0403943423883,19600,0.356543660625027
157,50.8400251894682,25.6866431926337,85264,14.2399709421885,18380,0.500141783638168
141,45.789129325814,19.8174461310242,56824,9.73835088292264,14632,0.250325266718709
94,63.2721144236153,32.2342896982898,71088,17.6160624951151,18534.6666666667,0.507750221434898
