length,width,depth,volume,crease_depth,surface_area,crease_volume
135,45.4401095691405,24.0223355059724,52195,13.760034988907,12696,0.333672000677335
160,46.9858622442062,23.1438677005656,70729,12.6510798185616,16458.6666666667,0.503373930217248
162,47.9260520259041,24.4023562750009,79605,12.2925229613524,17658.6666666667,1
169,48.1248695732459,23.5481316501734,80218,11.9313390759664,17753.3333333333,1
171,51.1369714479622,25.4124443817744,90287,13.1410823637324,19370.6666666667,1
169,48.9679123402346,26.8890811775874,87972,14.8972852430831,19374.6666666667,1
139,46.5371409715067,23.3079598032864,53435,12.8375803926808,13292,1
162,45.8796115191369,25.746433788379,79241,13.0065564584139,18369.3333333333,0.361273716112426
145,47.925244738896,24.3497133381486,64238,13.7974227311913,15517.3333333333,0.333687351438831
150,47.8427400536843,23.693520817442,65421,12.980064703644,15870.6666666667,0.152669303015324
143,41.2493771092805,23.5519644070146,56498,12.0417994402911,13989.3333333333,0.252363050483351
151,43.5523730712386,23.5048829170448,65059,10.8862035388273,14944,0.16772502771898
149,49.4337033032312,25.7208897058938,76601,13.8925990574283,17373.3333333333,0.201171047713965
153,48.9895186457126,25.9402524678151,69799,14.0709019523746,16857.3333333333,0.252890824448115
119,43.8348720020116,30.9137440513827,63445,16.6053875036326,16186.6666666667,0.337307692307692
150,48.8176527724274,25.1295652353696,73861,13.7567156239988,17510.6666666667,1
60,30.8654344849142,27.7973331833743,27922,1.15470053837925,7594.66666666667,1
131,48.4163651118137,24.5965236258764,54125,13.8359537678582,15741.3333333333,0.476190476190476
112,54.6077451651668,22.8631103477245,53061,13.3019539551217,14206.6666666667,1
59,37.4019014431597,28.1924956094701,32609,1.64131746937741,8981.33333333333,1
