length,width,depth,volume,crease_depth,surface_area,crease_volume
146,42.2472933907426,27.2935831804407,76322,14.3026478921424,14697.3333333333,1
139,45.5702513293065,28.0670435674724,77484,14.2355961125999,15846.6666666667,0.500126167045168
156,46.7346973471601,25.9440546521438,85038,13.2796479164445,15977.3333333333,0.33418609058177
129,47.2552574608229,28.1180793959948,71917,13.5047158592873,15578.6666666667,0.333630333630334
144,46.8058017009657,26.9862465143386,79448,13.4768489985582,15769.3333333333,1
132,46.4807382329156,31.7264067732565,84077,17.2895009878896,16814.6666666667,1
145,45.2198408616132,26.5199295524749,78775,13.8855786707345,15646.6666666667,0.500123915737299
132,42.5241266242587,25.9793228476777,62880,13.685059817749,14478.6666666667,0.502158894645941
145,50.3234081594009,24.450528760222,78209,12.4730622090129,15714.6666666667,1
143,44.7874351831264,23.9232813875393,72774,10.9085957161291,14533.3333333333,1
137,41.7626475196125,23.7870250311551,59365,13.0665394016344,13425.3333333333,1
131,51.8102512733324,26.9333260710236,81808,13.6331062165486,16516,1
