length,width,depth,volume,crease_depth,surface_area,crease_volume
153,48.0591680010572,22.7202526621181,69903,11.5134264144951,15449.3333333333,0.334360971388393
155,46.5824644380527,25.7451604769202,75397,12.7123167437967,16566.6666666667,0.500158957240502
168,48.7936426745514,26.1678960260636,87704,12.8501563518354,18044,1
154,49.7733792238614,25.7532936606998,85761,12.9358012020487,17333.3333333333,1
161,51.1184583935557,24.4659252840752,87258,12.5152170778713,17564,0.500084373945326
143,49.8418471982453,25.8489014932001,77786,12.1010518793206,16738.6666666667,1
149,48.370451197598,26.8783219839498,79094,14.4647887374547,15938.6666666667,0.500074593465612
147,46.183887722663,27.2345794964137,77768,14.6622046282535,16698.6666666667,0.500153397760393
139,45.4629859418501,21.1479837758409,56058,10.7576568501051,12984,1
153,46.883555263866,22.9050280243165,68070,12.1671116692145,15076,0.334163208852006
143,48.0080333328557,22.2742920127635,65077,11.5523401714964,14557.3333333333,1
151,46.9628263782922,23.2385105756638,72887,11.4694203316223,15538.6666666667,0.201494768310912
159,49.1124663806035,24.629252486585,80722,12.7635858660338,16538.6666666667,1
149,47.9394384482243,24.5946181232198,75002,11.9790233956757,15928,0.501316734498444
127,43.3587917226771,21.892559298816,52803,11.7973911234703,12720,0.500189681335357
155,48.7516383204126,24.6352821674213,78724,13.0566243018121,16132,1
145,46.1638139845213,25.6160940400246,72818,14.4161449183626,16425.3333333333,0.333883085944658
138,45.1770409385388,20.5947892911531,55299,10.9713849666802,13281.3333333333,0.515329419439008
130,45.0452612526831,25.5592842225857,63684,12.6229532259582,15532,0.500590783773139
139,46.5066675734417,23.518948442564,63878,12.0255102135948,14117.3333333333,0.169938126733518
120,47.3736324300362,31.0647257305899,72833,16.040862102086,17021.3333333333,0.502730883813307
143,47.1771030061315,23.880967195156,68104,11.8571770842105,14506.6666666667,0.339562509054034
96,46.0866014426392,38.9952502185489,68828,18.888231099374,16765.3333333333,1
